,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,G1,G2,G3,G4,G5,G7,G8,G9,G11,G12,H1,H2,H3,H4,H5,H7,H8,H9,H11,H12
,84,27.0644954867478,35.85521858188,32.9844716276133,40.4667491176924,28.2620806003695,34.1554077939357,33.7252182212737,29.0667372657931,33.2808729066336,54.837221410161,37.3952926069409,1.99881190203132,6.11286723261622,5.73000283113248,4.46101670630071,5.66980959302498,5.8344254199103,13.2346884387061,4.95510372062563,7.62265082002494,5.59089852893493,43.7290378871342,26.1878518772065,8.63242542880135,3.75201834974729,4.45734521794441,5.15557836700037,4.84064156498829,5.01925283361891,4.86886249744379,3.69694191124529,4.49794977800343,5.14611497988824,4.94624765445701,1.02155024452651,3.26593497109525,3.60768732624297,3.667239282568,4.3155816935527,4.22968887006192,3.88058703825061,4.28634419053714,4.98938949480555,4.43191241079768,4.59017424324747,5.84843799841451,4.02430298091173,5.57199183371796,4.338356100456,5.24390959808221,5.67106730478145,4.0572480880229,4.1878313654455,4.86585349744956,4.74897029158484,5.20067220800587,4.27852091640966,4.3227934799736,5.42081589127787,3.30858307905385,3.6886528712995,5.25902878105859,1.71048469858403,4.63884835086594,1.96715390838989,7.20816019794484,7.86011303470571,1.11522191739209,3.96719555643489,3.58769395368012,1.58400197030886,2.15620910026712,1.9692255372276,1.33068256286657,1.39629107311174,2.12660780052505,1.72574900110089,1.65733211396042,2.28990030080627,1.31186845769992
,84.5,20.704516492913,26.368250859654,24.0783734855514,29.5778930039852,21.9371549321515,26.0330588850947,24.5536282923317,21.9246040727291,27.6936728954208,51.2705137855345,31.6627941954221,2.41774078829582,5.24094018150043,5.22532811815523,4.49571532664697,4.94090847769581,4.39475258764026,5.55011607067456,4.99963834920413,6.20242621571896,5.68006716252484,43.4307397277682,25.2243857105866,8.43963744700426,4.09763541838686,3.85051772036388,5.73569494244663,4.64639606191906,4.84610079369833,4.8290617619374,3.98031827659349,4.7458065932056,5.14181241105553,4.39773751829,1.64500335723329,3.04885287808065,4.14331467585566,3.42917022282444,4.09550609930176,4.19168370884955,3.81436463473466,5.079416204469,5.12367177451966,4.42971258244847,4.91158358033061,5.66598040129384,3.80023790249015,4.92793895297427,4.15290876158809,4.36088336836542,5.55084219850573,4.17783487993506,4.22067301684137,4.23988147364463,5.17563960361622,5.0963600680372,4.5034247757867,4.2535632323694,4.80457659050239,3.6033879204918,3.95241711918527,4.97220232354391,1.99864139390223,4.68363120457445,1.7730457623008,6.11338936525851,6.79957088621785,1.28078138742444,3.68295989809786,3.78248490513954,1.41891267554382,2.31335794857023,1.80342583885073,1.76934341835516,1.30042176084652,2.83482858247726,2.14523873294644,1.85380928557134,1.78638065355983,1.67186290970756
,85,15.7609722003821,18.4636797475428,17.3271135281863,21.0674747160166,16.6010803174207,19.5269478264062,17.5621312959146,16.3834460806174,22.9424955463513,46.0704551493023,26.4846108085626,2.65802342411916,4.59352600054035,5.21124408990937,4.58083922665065,4.59861973655285,3.80579198071376,3.74288039357879,5.09167623574382,5.82175896435427,5.57048905441115,39.818510002863,22.3891654547583,7.83945379864525,4.31662641984605,3.41468252590533,5.86806278486324,4.30111992988606,5.25073714764329,4.72901405918202,4.06351935522406,5.16105068451185,4.98794625357607,4.28676343359768,2.49400055930755,2.75514225515326,4.35184679648802,3.60238640157826,4.0754176520519,4.0342627241609,3.70506052908723,5.34906455090947,5.07267758340396,4.68875752056539,4.89502128154959,5.34126508997247,4.00053497207182,4.51420600783854,4.04526202163623,3.82004490588338,5.23750419293117,4.67289515036651,4.28779952268667,4.11639837230962,5.3798888095846,4.85202310612652,4.44199670064461,4.36533029167708,4.5298106886903,3.86320947539087,3.99539131177318,4.62267650105747,2.06211037969541,4.44722030223744,1.74785090895847,5.1712023019619,6.45424855036879,1.46311455668251,3.53656316701733,3.3985091112454,1.78668099676838,2.75404022273847,1.74448744221883,2.20617138607855,1.51231346890984,2.86944049724184,2.15406890914289,1.93730803737077,1.5768260115176,1.75656220420228
,85.5,11.8805758847238,12.5548683859439,12.5915372600233,14.6648502154496,12.4111934747535,14.3144545391415,13.3115171003585,12.4781103067846,19.0053543601917,39.0945402580052,21.6002827288717,2.47203714802413,4.30917472999158,5.68299052082193,4.36814339180052,4.18141848654642,4.2553139587518,4.4492017823768,4.79859771375163,5.5064549622262,5.2689687874024,33.1803392351785,18.4584652706902,7.12370097470557,4.06250314278435,3.02032073040766,5.53331162328163,3.98924231120822,5.07741381098748,4.70461811465242,4.3281121040099,5.13090660784144,4.52838381111945,4.23739957258431,3.13607942946373,2.60754799680245,4.47059986474505,3.63936407658514,4.12576888605037,4.5421900352365,3.97803896445822,4.96336126212316,4.88931179403818,4.63154894227216,4.94368030314746,4.79186552336074,4.54212663654567,4.22241674394257,4.04312523498027,4.14348471949035,5.17207451354068,4.96656947409645,4.39876181526631,4.16740829385873,5.70438130249454,4.69434077522868,4.83826557451039,3.91474815733392,4.42520847841081,3.81449096375599,4.13092688971329,4.21502570897951,2.47084903635124,3.66144848414672,1.79341805927663,5.00362987989354,6.18748550863728,2.07187433011762,3.55028788975807,3.18263177721036,2.05077154739934,2.97559202544664,1.84449619885413,2.22099622593964,1.78666382517179,2.48642707795989,1.66816354909594,1.53332359678586,2.00311456390864,1.51784112614075
,86,9.11692774115858,9.01355860058868,10.1103704392513,10.2448977431162,9.86290008440636,10.9284769084164,10.8826934842741,9.9230959496017,16.2851811779563,30.8653506906342,17.5715828646515,2.68404300070949,3.67937894282994,5.63954759353015,4.25535438920508,3.63409122947735,4.52980366002976,4.29186787360015,4.65454093026455,5.28063388619165,5.08697207739897,25.7892802327003,14.3042844849446,6.64796907023145,4.08556946599123,3.24809114208784,5.11791376676422,4.03387852037241,4.42683980143448,4.70307794975076,4.59129750695053,4.77844887962294,4.32026463738021,4.29723719511145,3.85903624454124,2.71769950981644,4.73737531649437,3.44783094247521,4.27566708660709,4.98936057672478,4.48663170110973,5.02428616820453,4.8020629985391,4.34454680703027,5.38615785148721,4.17672571524173,4.90768737676456,4.02969077650658,3.94445878049225,4.17760594094392,5.41811726164713,4.80007706826132,4.72285817199037,4.15982619658678,5.81447647974881,4.1569513197789,4.86836703866049,3.62391040274008,4.13588567438399,3.99345534977732,4.57387637430776,3.7365878563794,2.85365518692083,3.40148635184721,1.93283627089517,5.12754763773978,5.93668982594994,2.23769265022764,3.37672563795957,2.88817973361773,2.1054209320414,2.42307794235626,2.11085873056732,2.48269632956016,1.76576256700264,2.20397215881491,1.75473974873449,1.09016565602872,1.98158431607249,1.29101431891701
,86.5,7.32201393368416,7.32493448169254,8.92994081971693,7.96309727325519,8.11218074799262,8.84597498657951,9.19222794031049,8.2294392844845,14.1695620534817,22.9982905737147,14.8335818582069,2.78386894033071,3.77042687456338,5.63745929273193,4.46705171898651,3.45510098613647,4.2215241363287,4.34032010485583,4.51519157197259,4.86517303835006,4.80840051785111,18.6114041783123,10.5456785080301,6.07548836303067,4.22393300700679,3.66211749882638,4.75715468063851,4.272653432852,4.45664938853037,4.33951178824549,4.52810034160422,4.57908264270924,4.557204057126,4.4988577890087,4.41720951996899,2.97614914612365,5.06379520510905,3.35730116637654,4.47289694593661,4.71979678290649,4.5086481102943,5.26100919116766,4.70192798052682,4.39945490838801,5.74210675578257,3.87188833580996,5.22854776814063,4.13670378004582,4.0850716094763,4.24554309166399,5.47139465609007,4.69029478118711,4.97635994694457,4.04236747484907,5.73358789996598,3.79796930169772,4.31677157512229,3.86144466628724,4.07715528039319,4.04271388985421,4.24791792979551,3.47778202187857,2.56479249752442,3.57655324143212,2.10376475946708,5.04011428401174,5.77824716313887,1.93213212546556,3.15680697505138,2.42888840491486,2.2489465183516,1.89392249511945,2.42345423230557,2.27543020647676,1.72735094337526,1.79148566581995,2.00364670354503,1.0887328458125,1.6698234920965,0.987474834213458
,87,6.02130025410332,6.74407916889766,7.86408210037138,6.6697113385697,6.6226067008198,7.39231296154139,8.31017423088093,7.06389073262471,12.0600388268308,16.7041310890046,12.3373244251972,2.31479625219822,4.43252477971373,5.73147714158932,4.22385041538575,3.45073693098942,4.34020344793885,5.00896289674694,4.31255119144333,4.58188621767658,4.55002092301072,12.999537871263,7.97880171940949,5.44821663880401,3.84873970246753,3.81406846297904,3.9810547879988,4.47624431628776,4.39223861456992,4.08394122040494,4.56675399938877,4.30150685104229,4.8822729458704,4.50855647890575,4.44900876042118,3.18294409719613,4.74142934674165,3.37032926182462,4.43299120660498,4.47009182058468,4.2538208113977,4.74562871158588,4.3572280033971,4.18596618944053,5.93948207607053,3.95223501339672,5.42981648443282,4.57978960631135,4.3531595924739,4.68782215716914,5.43615395916015,4.41250226466775,4.69450959937143,3.92891067699037,5.34787550536709,3.95336075148481,4.09973358611893,3.91856968807593,4.49138582927316,3.77195337180405,3.47320792186321,3.65080888630683,2.33520235771334,3.65691403055854,2.26626345755801,4.93190356685096,5.18219307132227,2.00881359164435,3.44820546828373,2.26962588867463,2.17749339444509,1.47486276283411,2.75753271650325,1.50972924306052,1.67839925420662,1.3355007057225,1.60125082655816,1.18965055355545,1.90875630148315,0.741499782508413
,87.5,5.06218015886549,6.5707420562041,7.2062137498134,5.62039288185258,5.95917268320011,6.62034643691482,7.53394378843319,6.53149166493949,10.1093675003323,11.8873449897737,10.3970202433463,2.00415633736725,4.57418693544582,5.25374369803251,3.89060261265814,3.21555361782617,4.20295564070864,4.97474401375251,4.35270413144519,4.29238695207277,4.4747687256621,9.5794264894281,6.65248973233832,4.78370834230043,3.60588078905954,4.00454231732942,3.28823913671749,4.26633392017823,4.11961348489331,3.93150422470154,4.3712432092284,3.88466793518722,5.18979744029673,4.56446788390309,4.55198452324913,3.38939169503766,4.26234538070798,3.37558630997148,4.5266420949792,4.36571505901912,4.30730423896335,4.54518270581019,4.18462007328651,3.49429868749041,5.93719209812451,3.72303893209056,5.01302011565298,4.95567376153554,4.18595225261225,4.9977364848034,5.31568665598206,3.5671428629629,4.53012323594231,3.96266093075877,4.71245526969966,4.05409732647848,3.93898257760998,3.95952686252974,4.77183729078661,3.65271434931822,2.96480799536641,4.03618017099484,2.26080275163343,3.49642827086257,2.54743363576597,4.90624302605647,4.71335603360234,1.99414517100831,3.4082627284651,3.09923559129214,1.96541643433756,0.997758431792761,2.36077729891417,1.01164327418581,1.56632920904116,1.46867231481593,1.32382209689285,1.28988915656294,1.92943606344909,0.816395100994441
,88,4.57249984684034,6.45037526135712,6.47221531824863,5.21108854330703,5.59784065842905,6.34936397104025,6.49035470582481,6.35582794936659,8.49407943465735,9.14718472604199,9.30182840851808,2.29673478789397,4.83076488466082,4.79311041833427,3.88566751255956,3.5260737097463,3.49287516405479,4.5878906531828,4.21342233369836,4.0422297331607,4.203300251732,7.88978764571863,6.11029445119323,4.27124553776798,3.76211402322321,4.22071867067791,3.33910394677275,3.99804375807975,4.11514199908299,3.65706984994944,3.90731000945721,4.11607906463115,5.53528508837564,4.2526951187657,5.01489822825704,3.64604112661243,3.94138779004453,3.37159969092954,4.62172772567266,4.20161443688397,4.15111582199563,4.77282003691533,3.9330140100684,3.58682629797778,5.53334937288219,3.8223676853919,4.35842849688373,5.20684244567121,3.93075114152583,4.57104522052043,5.15820147609423,3.06877190600403,4.66114057943815,3.65731435908555,4.28780556098388,3.96828170854684,3.59158498356834,4.31570438443083,4.57269192357921,3.59254028165668,2.48165189650109,4.09397791181738,2.02344956116826,3.72670499413709,2.5488980549066,4.68515629909808,4.57980926316696,1.68107169616491,3.06915139133793,4.0391056319088,1.88504196793195,0.867783163984541,1.55330521491436,0.96690747245492,1.67420392663433,1.93892284978796,1.62872588721746,1.53860934269881,1.54442434751144,1.10754127787436
,88.5,4.58837577683454,5.99678611475957,5.25530751344007,4.85544738549095,5.16094232345444,6.08478755275166,5.82754092959448,5.96388253923357,7.36614926589044,8.12920672257974,8.21130306061377,2.56786017367529,4.97796767318005,4.30102127371958,3.567623932701,4.14292068042909,3.06442740182564,4.85593911357608,4.12233401682539,4.01992284696291,3.99789451794925,7.33838178777262,6.14924433904793,3.89745162498792,3.78497568206416,3.93900498797279,3.91063887926362,3.60294594012458,4.39872471113875,3.89491100637457,3.35829376878422,4.40575119764702,5.47337272322551,3.82005894810811,4.67039476242354,3.90313022488709,3.4541907862872,3.26047690258088,4.38239886780622,4.02986972214148,3.69213071685505,4.53802000596585,3.65743740714237,4.02391255160529,5.10486742643707,4.33820253581899,4.03509566804058,5.45262632676622,3.96988179753026,4.01737529895524,4.90558951428096,3.23108674372554,4.35751779382338,3.5020275551413,3.92870996393646,4.41294456635245,3.72632102280238,4.27645389260005,4.41426185740681,3.69833886634171,2.17901552186152,4.01415438934697,2.01779414929746,4.05651347082159,2.60667782392414,4.2312873727974,3.87666453024377,1.76905262118015,3.30376074099053,4.07021463851169,1.2856462165521,1.20841787820171,1.07442667286824,0.550729930835359,1.64571689604622,2.08793619901763,1.53547416816519,1.53852602538132,1.63877111343925,1.18957553805092
