,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,G1,G2,G3,G4,G5,G7,G8,G9,G11,G12,H1,H2,H3,H4,H5,H7,H8,H9,H11,H12
,18,-8.09900659630557,-4.71717438231826,-7.68389415283036,-0.227351345379248,-6.68187537879612,-6.59826943284043,-2.28709117925246,-4.93019163510326,-3.47776642881627,-0.302234743198369,0.172845355250047,-9.65880847412063,-4.28805846445857,-6.77555439917478,-2.7899589258891,-5.44360225548007,-7.47663938917231,-7.44982044436074,-5.846471773546,-1.7603595523592,-8.24975653723095,-3.45009547364452,-4.75479600240078,-6.67397144375309,-6.29749351682722,0.782665583102244,-4.09052888615633,-4.20433704347215,-4.11269499215587,-4.84738517498727,-3.80325462208884,-10.3439325186087,-3.89087857123059,-5.45495061934025,-9.33635339995089,-5.31368307819821,-0.645986489270399,-1.37971543883305,-4.12291656744537,3.00788769101791,4.9307164930965,-0.109321297394672,-1.53474599536457,-1.74263154568098,-4.63829927475217,-6.40344360608788,-9.90469155555502,-6.42540329291251,-3.79623779465783,-4.34338331213121,0.567314220751541,-7.25949282485408,-3.72913388485358,0.653867398405509,-0.649639174483582,-0.93128261538368,-2.1934513776514,1.17040603606119,-4.36881711867682,-0.772994035860393,2.57433938352688,-2.34415927512828,0.762665356588968,-0.312812435980049,7.04164117440132,-5.91324931611507,-3.0337249761119,5.29873842370171,0.524792732873721,0.147738691979612,2.09952578415732,2.22492210914925,25.400078045388,2.54156811203893,6.5396105982245,2.26334155063023,4.69511037058146,2.751600892856,3.17796464215735,3.42017140590815
,19,-4.90620005308983,-7.68506537616486,-6.37270424528697,-7.84224434061434,-6.13532615919394,-5.14147797508122,0.746308845670683,-1.73049943498245,-2.93510543646835,3.48573649371065,2.31689574966231,-10.9517617558722,-2.97592965372496,-4.98337226099966,-5.69509993630436,-5.41916473645369,-8.29295242849366,-8.42378096986022,-9.82743822681641,-0.354451012468871,-5.88107462998641,-1.33978554037776,-2.75891062750406,-2.64845464407426,-9.99045100592866,-2.96846688048845,-2.15500435592503,-5.79987738403315,-5.61567495223608,-4.52911741292837,-4.96574793789023,-7.58212575412836,-8.49789886270037,-6.03531993989554,-8.95449320646185,-7.97377646846326,-0.719489232733395,-3.80353465662074,-1.81652263921706,2.76092110934724,-0.840540419388162,2.82981131249107,0.0238678747155063,-7.34216456485001,-2.36265658373577,-4.72454403242,-8.64439981088071,-1.17364349924583,-4.39676512781989,-0.711611306818668,-4.36030071930054,-4.38387052277403,-1.40147432919139,-1.30299614909791,-0.945020390301124,-1.48288798712201,-0.713873574685294,-1.90286901509853,-6.2159738902883,-3.61410908551488,4.68771317487654,-0.673866497579183,-3.40989188289041,-2.1115843676007,6.73666374171808,-6.24374408752738,-6.1004630007892,-0.202474600164351,-4.02690291558838,-1.04698621273337,2.40195190133772,4.99618780415858,27.0956999048803,2.85442135036101,2.08261451405042,8.56154951019244,2.75852060113357,5.32569905783976,1.81101318246829,2.8725272744764
,20,-0.707653261645646,-0.817592030094147,2.70486960659264,0.834163478771643,2.22412178508421,-2.55206788429359,7.04603628843097,5.74076184568594,5.67786134669086,19.5470645142341,17.8938851197718,-10.9989642808605,-5.14641719165002,-4.11777783879324,-3.6816201846791,-7.04692783952851,-7.69036077507781,-6.87933653314713,-4.50013824959115,-5.52184963555374,-5.48866953156403,8.70239899717944,6.03498304819504,5.62814773791115,-5.69679277369823,-6.61157402810932,-5.12105664838555,-6.26573746806207,-4.77441551128595,-3.96619209360051,-6.18923512805668,-10.2829007397554,-6.55391489365866,-4.86916356543134,-8.3432627993684,-4.8253561723086,1.07332608656452,-4.17204877094991,-4.96004615044058,1.32594305336625,-0.62858364377098,-0.282095718004257,-2.57961134261586,-2.18873150009722,-3.86090713559497,-6.56374063202611,-5.0134726799547,-2.13718750361295,-3.45583397080645,-3.31127044064533,-3.62014469676524,-7.29597374145669,-2.16399095732868,-1.07724035969704,-3.51043145770291,-4.79205189331014,-2.73095725190251,-4.49461359243242,-4.50047367185834,-5.00664273808525,2.71013998359422,-0.867180788986389,3.66746180201835,-3.71976497411833,3.41817721417601,-4.75455447488503,-3.14778085420448,2.80078835340237,-0.520438941391603,0.483559541702107,4.73515082733957,-1.18262936045994,29.5238743812006,4.96965037601422,4.79472718580519,2.88143340151055,3.87174324513899,-0.45451928454213,4.48273006491854,-0.439691899594891
,21,9.71629417192298,7.39189509337439,6.06855416395183,4.12078188944315,8.08655614479494,11.8064488387831,19.9752666201271,23.3014959381189,20.6308786341397,43.9721441056554,45.7621198025417,-18.2696318585545,-3.03308362594271,-3.96300039389644,-3.80999181453944,-5.18412020713367,-7.14372026431693,-10.2804254738389,-8.02894052123293,0.337449081073373,-3.66691385643026,23.0257926839172,22.9482990716651,23.7617480452091,-3.51283798520763,0.883015074485229,-7.33986281840953,-1.49514629965279,-6.00366673912185,-3.16821410870625,-4.85631495912821,-10.8396868569293,-4.13963808360677,-3.93051886610556,-2.10173129861187,-4.44462504710327,-2.66438733652922,-1.27899425015949,-6.30701560979196,-3.01081301534987,0.464181016429393,1.89807435471948,-4.17018085569043,-5.04119713910541,-5.15101204415942,-1.51361857145048,-2.72693249481654,-0.623324505825167,-5.60275809041514,-5.24347084988176,-5.82002257750446,-6.28928666848924,-3.64711548806736,-1.11058658797765,-3.5773678354326,-4.62822567326975,-4.75959337113136,-1.76352691164402,-4.765361059719,-4.75673958975813,-1.41547945648017,-0.579820456724519,2.79687647108949,-2.90448576357176,-0.840956529099458,-2.62358527754714,-3.4989351503491,-0.0445660249010871,3.09152675699261,2.44065808463938,5.14862902448067,4.79501020500265,32.0563462131454,5.73736628911593,3.03056774413517,2.41078545653363,2.90086784329969,0.616143543531962,1.46164618127386,4.07846001084272
,22,25.4579427519275,27.8499276309221,29.893487879167,20.1006753602569,28.2022890780991,28.1940781010171,52.8229460599791,55.2709087639341,57.58703074205,99.1970292218834,98.4331023027657,-19.2104131172791,-4.93230839729085,-4.76057954150156,-3.49415556014355,-2.46945751329486,-7.39230296541928,-8.6964639639541,-1.85229251807141,4.00952196277376,1.05686524221574,64.7668005285286,63.4265101200845,54.5108303482161,-5.26333110091491,-5.82147291484762,-3.98298035319704,-5.65505060375199,-7.37789234963975,-3.78491981768002,-1.41639652751883,-9.70788820446205,-2.67630888888243,-2.89282446709558,-1.07069824129121,-3.09359840454908,-0.888390830426488,-1.30435743364478,-2.67499092319667,-0.799623864725163,1.95044803723658,1.32647910384321,-6.50600066239349,-3.31684211653283,-4.94601609432584,0.137801204533389,3.30690836976282,3.86492667987523,-1.0346276608002,-4.21267378492439,-3.57753535850952,-6.76293598182292,-6.56794993278299,-4.79136243556923,-3.57405255768344,-3.66186697525245,-4.9638888147997,-0.96840898245182,-4.82035194641048,-4.84714658774055,-0.308010082294459,-4.23411182922428,5.73725172955847,-2.03492272115955,0.388853482972991,-0.139150733853512,0.185847188775369,2.58947451008771,-1.16912611028874,-1.95875668186682,1.07464210119588,1.92010581472232,32.4525345204215,-0.62694440292853,4.59525698668904,3.52531614525833,2.63758165583749,1.39064947140105,5.93245585403884,-0.574509452952498
,23,59.8521168724392,71.560727151334,74.1905439004331,54.8890010480386,70.2935262973119,69.225125801544,110.394215865533,122.060147089741,117.909365365191,203.687594670364,208.980644376048,-22.9745318940049,-0.147052325771256,-4.87400516483604,-0.269339490903349,-0.986721350150219,-3.95362567128859,-7.00379295933999,12.6945332004989,13.7123316700972,5.27650379260012,134.202314319112,131.766221066927,123.520687352036,-6.04813306601773,-0.158645308610176,-3.84857472946487,-1.95718591507512,1.41592226357943,1.63007942507647,-0.335667395990185,-1.8587210777273,1.92365635344277,11.5932195297569,10.7769292475673,10.1245736646092,-3.21056271174575,-2.25672890252417,-3.37536413336511,-0.391442685053789,1.28561463440928,1.70450866907549,-2.86203808529626,-3.45989864632156,-5.67099399709605,6.23023738587517,9.08773208477214,19.1384376013148,-3.88161753401027,-0.0705905636154966,-0.944587496972417,-4.74380949826627,-5.68277925809207,-4.23496420903621,-4.27475400914682,-0.796315720825078,-3.75330396370555,-5.07045247450333,-5.38427158385412,-3.22912375863325,1.51947447898965,0.196971470153585,3.11494511406181,-6.24795244508505,-0.557101094257632,10.7038145922002,6.80655064329312,2.17623834334063,-1.33065631421141,1.45643271114659,4.4928745758516,6.43619948148989,32.7148255763623,2.44747185797314,7.83535651241618,3.37531923658162,6.70446163048155,-0.169019644810305,2.83740730417412,0.540759438906207
,24,129.02609262229,149.96185535306,156.457670683678,119.490411819109,150.299537789608,148.059843511197,224.73159683104,248.627133318105,243.533178489121,398.498925283522,409.431737362564,-23.3330039009134,-0.724387334050789,-0.240553403313697,-1.46229350873227,10.4646151555812,-0.733625190986459,1.15002264747181,31.6449753620614,47.492472486334,30.063590048162,273.093683482187,261.415498697554,243.309542540223,2.37819794547795,6.4670097803878,7.29059894423744,8.54980765835262,5.88798388555324,5.30161970729887,5.82793717958475,2.75992047835825,8.93584424344317,24.3657836506541,28.6314164204778,31.8975007785475,-2.94578477584901,-5.91041497991819,-7.87617757146108,-1.522628760712,0.287515979384807,1.28545314473376,1.51437066100561,0.101609895050387,-0.192372505078765,24.0707557852006,24.471958011573,37.76382839602,-2.66864357660825,-0.600395234468124,-5.26849187317566,-8.24504908626159,-8.6264330072695,-5.02189568816448,-6.07039771819973,-4.53705699014381,-3.75667254439941,-5.55915047091776,-4.20121348198472,-4.4362034637893,2.28502539534429,-5.13164758912171,7.00621321495055,-2.74353862958333,2.67836907944456,22.2592040268632,25.9462583736517,2.28288451380331,1.52971118769119,0.267172228347135,-1.9227040564615,3.51884097292668,30.4140649335272,5.72115713590665,0.600069929833808,3.26128413386914,2.592721422046,0.0347774092119835,6.06470868615224,0.179029012637784
,25,257.917435838835,304.696360877754,313.755379515951,249.889149625392,314.315713699835,305.613116681982,433.756018887687,486.615497273182,475.231724179061,734.264713090489,779.200929186684,-24.8083305105561,6.06032079887973,7.2011194501024,7.06195302140168,22.6830518219585,10.3156451495647,14.2309812485823,68.8699273392085,94.7887027609304,74.999870070119,514.725406755464,496.594689576783,468.342052955613,11.1452888100675,13.7188037756591,16.6955122118497,18.7082796141372,21.7739428242771,15.5289837487517,16.9765588903783,10.6950073595267,19.5244984502629,65.317399892509,68.4976812769032,67.4643942374892,-5.35706677593043,-6.08985950647775,-4.76686069114294,-1.80131679356145,2.04500368972549,1.17968167392064,4.47329633749268,8.14823391542586,7.49505250553193,65.8232449608495,74.8661234732203,76.7218603767928,0.34741823083823,-2.95923759034486,-1.73698205971868,-5.80482325971343,-3.96970966055324,-2.11862262062414,-3.86260321913278,-2.91784283224342,-5.33754339464531,-0.934148836664463,-2.09384471826752,-1.31303223800205,4.14647670523345,-1.20169854511869,3.18480978996786,-4.66958343668603,0.454132380084957,56.6466792603383,55.0554229825534,4.24338624282836,-3.70621819908001,-2.25578304560759,3.11239840158214,0.218940740073322,31.0793330030901,4.03652725632037,5.52984817771267,3.25436550346649,1.47786862331441,2.7682414815722,0.0169144677170152,4.1455664437849
,26,493.700961175159,582.845860601534,608.433654753605,477.31702377549,619.730379013494,585.552153477303,807.87272534966,911.222898517241,890.35109714215,1297.68864310149,1347.45968666742,-26.6819475194225,20.4122946464813,19.1132701494257,19.3564700483612,46.470557753943,33.1035147614275,40.9895798899811,142.861691305727,190.470144316062,161.365245587275,946.547742190282,912.090141258794,856.022983153396,26.7392360145523,33.2876172155993,40.7935728445013,43.2511491530472,48.4835332826601,45.0381370078017,39.5613699091577,38.1435965280184,46.7983669355344,135.536264947786,150.49916631658,141.872927864444,-0.849292307260384,-4.45501919511162,-1.18862890488208,-1.11188144576545,-0.120674565165245,4.22134573435278,15.7639227105883,19.7803371896725,21.5036097719317,129.642292196104,142.397821737307,148.624325478923,0.648329276109507,-2.47089272047469,-0.0349947902855092,-4.23266887193859,-4.50057617614493,-0.142944072166301,-6.85206886822061,-2.83947176276888,-2.76701172618277,-0.00210183073068038,2.86306367122734,3.75219377268468,-0.737112193929988,-1.46164172408544,2.33518865299038,-1.76119863339454,3.64117802241208,112.533539848058,116.66698011729,2.77623417758923,-0.340161388616252,0.0159606916217854,3.12176049144045,4.20237346626027,30.1596823072796,3.4480239352024,4.48102498522803,2.80454827655694,-0.682078725828433,1.96075210185518,4.13217825849051,-1.24405372875935
,27,894.62305308134,1070.69311899837,1109.52961438312,893.040911998664,1137.9277409051,1077.68478491924,1420.57760962931,1578.11216777834,1562.25841462376,2050.65718635115,2125.59064185144,-27.4928187107271,40.3154712358196,38.0238681277215,38.1506914689162,105.048529239198,77.5862637659843,98.3009627052261,289.477391026321,369.404568387835,316.221395652843,1605.80170083787,1541.69329694526,1465.96326721949,64.4910683016096,76.0200769125217,89.3941542313037,91.7846999446879,100.739449301454,97.3005784285679,79.263456034359,79.5170788512378,95.5231340204532,268.452860065043,298.97095584753,283.311812386922,-4.0470021531728,-3.87388717078693,-2.56402172072831,-2.89822311373655,0.237236647493319,-0.299201766627448,34.5840033217642,46.9858005543942,54.1560498211252,254.354400717351,264.67692920088,284.303894120325,5.40698678533727,-2.32190611333908,6.02189327119731,2.72501857135012,3.85621547088067,5.28136318854331,-2.88234019496122,0.959062406955582,-0.700007285460288,7.91620510986695,6.83838755020088,3.89365551649826,-0.65141244069855,-3.74264170289098,2.09290768365054,-6.36185087148942,3.72614379200104,228.33427235342,237.87013773793,-0.0986232074028521,-1.71409433089502,-4.58942654983275,-1.51020543821005,4.82445654491266,31.8740913351544,1.69835299907163,0.0218087859229854,1.67543030660272,-1.54995117622366,1.683739461409,0.388018549522258,1.60153946356513
