,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,G1,G2,G3,G4,G5,G7,G8,G9,G11,G12,H1,H2,H3,H4,H5,H7,H8,H9,H11,H12
,83,2691.99900225645,2723.62961113337,2706.16235585434,2714.58596343856,2674.56684842664,2745.18027511917,2771.26553647573,2736.03861005101,2779.45682602347,2866.06490198739,2831.97023763991,2761.34599835947,2680.12378833986,2670.2651543146,2642.62850231581,2630.18464064131,2607.80065329635,2613.68075455073,2643.46840301123,2681.45413488143,2712.13881217668,2794.10064194188,2688.27805694547,2718.73990339864,2631.28002769829,2619.91272398082,2657.52896709242,2626.7505086453,2618.62516862025,2632.9604753589,2617.49495298471,2647.29610321065,2710.92033852542,2642.72529216769,2636.39184631804,2646.67532290956,2581.39243474378,2595.62611840734,2630.89290270761,2678.44402757933,2646.0315438602,2697.47961033898,2649.60919541553,2638.07270073467,2689.42085325124,2668.97653263876,2644.90215234201,2674.93680821305,2627.78218058246,2639.47836087223,2710.3580391866,2656.53751725635,2644.73969157403,2639.29677032228,2670.26697344171,2679.77886612917,2655.99245975907,2638.73693112444,2705.72365162289,2614.78743076766,2624.86754430918,2661.94680998478,2606.86379363431,2647.72618328967,2608.33115235038,2661.54611494922,2643.06524232505,2585.58641457797,2615.9196496001,2602.00026390781,2571.18363501316,2596.30424520202,2564.75761531169,2570.27303694199,2594.76610794836,2578.14638809705,2639.43478232605,2550.33217661314,2596.44780138916,2533.48880604003
,83.5,2671.23314336178,2696.66182006083,2679.63786597504,2684.56962814646,2651.89307463255,2717.03855788606,2742.81933594788,2712.51232559442,2754.6950195472,2836.75128667186,2807.86017530324,2759.86480941737,2676.95497244844,2667.74458958481,2640.38007936158,2626.85101336019,2601.596717506,2598.37800334889,2640.39530583243,2674.35459823771,2709.27797299042,2774.35274672805,2675.45375401665,2714.16400923343,2629.26374831966,2617.38016709639,2654.9854179361,2624.23039694908,2615.9879450849,2630.68576285552,2615.78765989371,2645.17304478435,2708.44901610109,2639.72753770816,2636.24196082554,2644.50864599947,2579.45000840264,2593.8287740768,2628.44133677647,2676.5896265484,2643.89714833629,2695.32104556467,2646.76254709231,2635.71997657334,2687.02979589015,2666.31824916746,2642.49809326706,2671.72503207822,2625.30189016513,2636.76554163222,2707.46849116645,2654.14881948584,2642.5087073066,2636.47023168463,2668.05927692098,2677.34033586992,2653.90445555691,2636.36678951208,2702.91932851957,2612.57194437158,2623.13270434268,2659.37560662628,2605.94862892217,2645.2553858714,2607.04683752347,2656.85206655681,2637.93827306557,2585.11647688098,2613.83634309812,2600.34823421698,2570.66125329721,2595.66738130357,2563.57553372048,2569.65654080515,2593.85369831984,2577.36236450548,2638.48661869784,2549.62630453994,2595.41957290837,2533.05045079437
,84,2655.62889088578,2676.01102069617,2660.30001329542,2661.17704662373,2635.54571835587,2697.04187970053,2722.91506144635,2695.60115336553,2735.99576220963,2808.63238042325,2787.53598857797,2758.81658959444,2673.79475799984,2664.77753141455,2638.13736397364,2623.85092623089,2598.05202629415,2588.9426135385,2637.79814861322,2669.64660160382,2706.50215378223,2752.95521106868,2662.42504289602,2709.78244294314,2627.33374516406,2614.98477224015,2652.55674026234,2621.77126812348,2613.39786006664,2628.2176776768,2614.07390239427,2642.96694916899,2705.8713671091,2637.17584513311,2635.84224120657,2642.74743534965,2577.76852857867,2591.89980197211,2626.1265958911,2674.60823702615,2641.94134362129,2693.24284316585,2644.22892621357,2633.38677239327,2684.8078950029,2663.41679892939,2640.40856877419,2668.82055509367,2623.11690506905,2634.09027318683,2704.59625716285,2652.06687560194,2640.42738830903,2633.92514963919,2665.78257021373,2674.83063379171,2651.92468264746,2634.09997119847,2700.03359403619,2610.92240020619,2621.37136199639,2656.77586747858,2605.16481757656,2642.81829378515,2606.08502742937,2652.95249749354,2633.61386146489,2584.62372192081,2611.72623814094,2598.68772615512,2569.83685673163,2594.75151825527,2562.51265417803,2568.93852314776,2593.09475643087,2576.52962667127,2637.64871923608,2548.82839084269,2594.20716085963,2532.37086069961
,84.5,2643.76914768715,2660.4871590499,2646.10938756835,2643.79879204537,2623.04902914625,2682.10950383007,2708.36012065604,2682.87892392814,2720.81526756769,2782.06774716401,2770.28912896714,2757.74904996148,2670.92109601034,2662.10069739117,2635.91059137686,2621.18339662587,2595.43219614497,2584.5584981242,2635.3436934263,2666.36386689107,2703.67350796117,2731.04960498134,2649.46329001974,2705.52153662259,2625.44609454869,2612.93711356154,2649.78764547942,2619.39909275556,2610.95622387008,2625.83879051362,2612.09263589788,2640.6633443095,2703.31874532395,2634.76712618457,2635.19793835645,2641.18707013707,2575.77765079643,2590.17796927485,2624.09306142083,2672.41539910351,2639.99821573141,2690.94993348575,2641.70968999065,2631.25256249904,2682.40112344101,2660.53241744714,2638.4351462641,2666.16171268861,2620.94411028505,2631.60825912479,2701.80370541925,2650.01823708749,2638.30020057528,2631.61120067381,2663.29312241372,2672.18714939949,2649.62793074024,2632.01105904659,2697.53676790981,2609.15638100528,2619.43831551094,2654.16533791883,2604.20595136181,2640.58218821217,2605.06600901715,2649.60286651728,2629.99904378495,2583.99858480082,2609.87401343545,2596.7797650144,2569.12002006503,2593.56393893954,2561.59025025968,2568.27050213418,2592.42963131132,2575.22226110583,2636.70741395258,2547.96633630356,2593.19396321273,2531.72259167588
,85,2634.67400977996,2649.36363453722,2635.84135836652,2631.21976933602,2613.3869681385,2670.68028943491,2697.94312346868,2673.37182031556,2708.10404762717,2757.61991438556,2755.77362259279,2756.41279412453,2668.52998023073,2659.49403375226,2633.63869867585,2618.86256432489,2593.49103492758,2582.5328433854,2632.78612608596,2663.26418902852,2700.8484831163,2710.04973529097,2637.48145623341,2701.39467508468,2623.25090762906,2611.11236700968,2646.88025764094,2617.14392448714,2608.48691590344,2623.39787160838,2610.1164124856,2638.20619807985,2700.75486218769,2632.71948590568,2634.16896803252,2639.69832583696,2573.65969785152,2588.42311568713,2622.00019002377,2670.42834124065,2638.12360525064,2688.22877885086,2639.12267557111,2628.92486260512,2679.93251911759,2657.78050686671,2636.54439420378,2663.86220409845,2618.95007814454,2629.68355840132,2699.06615703775,2647.83634659768,2636.19862591617,2629.61964322048,2660.63155913314,2669.75740761381,2647.45138672422,2629.82784828041,2695.18806209246,2607.3144223116,2617.44435088303,2651.81883301153,2603.18528134299,2638.17369212101,2604.28744775022,2646.80147582063,2626.71208628834,2583.33460944103,2608.02418563736,2594.97867400929,2568.35778097751,2592.41396089144,2560.69070084871,2567.16882295139,2591.75131831891,2573.78520770302,2635.55563837055,2546.99642340588,2592.38232562889,2530.73714383832
,85.5,2627.82119347273,2641.69223594713,2628.43886745719,2622.37876786871,2606.24600248646,2662.34418907168,2690.36560188052,2666.22528563109,2697.72334026003,2736.27464108349,2743.73801259433,2755.14089038781,2666.28239138457,2656.82857699547,2631.36504893915,2616.58956897841,2591.47730209923,2580.40053854813,2630.29695570963,2660.50985492958,2698.12901063813,2691.69337887293,2627.25137497925,2697.69969104776,2621.18686054996,2609.50403157481,2643.98772661963,2615.0900242299,2605.77699654149,2621.10168487973,2608.00965028389,2635.56187563046,2698.36785119611,2630.46308899845,2632.72579557654,2638.40888716647,2571.43925064059,2586.59030513389,2620.00312643365,2668.30056251747,2636.24142917945,2685.68502827157,2636.65457259973,2626.60297376285,2677.4962902896,2655.22379507378,2634.38612411874,2661.62585783427,2616.8847273386,2627.67712355839,2696.53274335669,2645.37159673141,2634.00264626478,2627.46546917683,2657.90502589799,2667.332686855,2645.13863682572,2627.71118556178,2692.98253251269,2605.32844873778,2615.43111815085,2649.55254483111,2602.10418741707,2636.20035978568,2603.30447466407,2644.32422936504,2623.52149697041,2582.48826536726,2606.31768245806,2593.37072648121,2567.34212331751,2590.84707008439,2559.820462119,2566.11499974438,2590.90872398919,2572.4159842544,2634.61340417123,2546.09342075893,2591.53917498378,2530.0118933623
,86,2622.6110903727,2636.43371435924,2622.89853357528,2616.22170150652,2600.72798698203,2656.08104859179,2684.33169901764,2660.67272347277,2688.91531702647,2718.71026267496,2734.03472244681,2753.89945354978,2664.24627699695,2653.86803278839,2629.25805983184,2614.6920234705,2589.24762581253,2578.13621929143,2627.9743042943,2657.74505969804,2695.56910952433,2677.01646221862,2619.06471530066,2694.2444011364,2619.15963169328,2608.00821150174,2641.36576609323,2613.10543949746,2603.46846432381,2618.69491696076,2605.7911336137,2633.1215038438,2696.19189160779,2628.46412824576,2631.02910232312,2637.05282511574,2569.17240811093,2584.81280725392,2617.85962190603,2665.89512068279,2634.11741438013,2683.21798875787,2634.22405258664,2624.32260762711,2674.93935748098,2652.99541048233,2632.01960144368,2659.61895230598,2614.91341362726,2625.56145809088,2693.85358581996,2642.9311236555,2631.7737509611,2625.45768789719,2654.9571309454,2665.1070720725,2642.66231153516,2625.89296507004,2690.77857499139,2603.47819891854,2613.28613098634,2647.60958178315,2600.72336829674,2634.44698818665,2602.4798580585,2641.75061408738,2620.51897825078,2581.31985379241,2604.49496932392,2591.80647255705,2566.3337687321,2589.54080875049,2558.82127370583,2564.93153234578,2590.00137866725,2571.29605484325,2633.82105444011,2545.46891470984,2590.42981109714,2529.2246474162
,86.5,2618.54924773737,2632.37700794178,2618.11601279856,2611.80335070207,2596.24434074306,2651.20230431998,2679.33782764992,2656.15481102652,2681.33754892331,2705.35777502723,2725.97962417257,2752.47454825165,2662.50651852007,2651.19063280515,2627.07434097559,2612.90758071001,2587.01680697705,2576.08071606676,2625.64070537555,2655.24956202059,2693.05233194982,2665.86545581359,2612.88015418189,2691.06155088455,2617.09090591912,2606.22579388042,2638.87158283738,2611.02666670535,2601.2730940989,2616.44286202061,2603.45907754675,2630.77123006809,2693.98528355152,2626.14866234074,2628.895489258,2635.66835234809,2566.70293206016,2583.13168626868,2615.72312979514,2663.40277485209,2631.81692255413,2680.64378031458,2631.85657687914,2622.22381632856,2672.11791216705,2651.0028395123,2629.48956400256,2657.55019881255,2612.90954555667,2623.49236495816,2691.13558275817,2640.57587039464,2629.29377182628,2623.32000785066,2652.1239847268,2663.15050972037,2640.34492267484,2624.02048230766,2688.81212197174,2601.35353964331,2610.95811767572,2645.78148234566,2599.33574120992,2632.73724764221,2601.3657998391,2639.2177519307,2617.57909253633,2580.3117855926,2602.94201026653,2590.4979440597,2565.23255138615,2588.43227396459,2557.70181030977,2563.69815464495,2589.15009704909,2570.22760069543,2632.83972380371,2544.94620831592,2589.5925343422,2528.7296670557
,87,2615.20001034402,2628.92316209795,2613.92074373298,2608.08581846164,2592.55107469776,2647.11607287187,2675.01709052952,2652.34659917667,2674.72880400118,2695.47709007929,2719.13601240663,2751.18631503955,2660.39927097174,2648.22776579092,2624.84516130258,2611.21120555459,2584.98589591036,2573.72547077605,2623.46336899487,2652.86564907373,2690.7568860742,2658.16203221249,2608.33739676417,2688.17736820037,2614.99668737824,2604.37501230705,2636.65858998353,2608.84033541297,2599.01673517132,2614.34575643391,2601.25961563016,2628.55172685858,2691.61590885523,2623.98749581464,2626.68073495145,2634.08024434885,2564.19340110703,2581.44115042034,2613.41421943532,2661.18220337794,2629.64734245476,2678.04451220415,2629.55108779755,2619.958883973,2669.22244124607,2649.07321666632,2626.81803753499,2655.43507658373,2610.81537657208,2621.27112524518,2688.39757581943,2638.27099831313,2626.86477944013,2621.4149097906,2649.27008864208,2661.24169845548,2638.31187574914,2622.04568466388,2686.64009181114,2599.47588165454,2609.10360532784,2644.06986026624,2598.15964280736,2630.87771308437,2600.37506677577,2636.71494217232,2614.7929897714,2579.34892714514,2601.2791619329,2589.32549303896,2564.11373111888,2587.63405958721,2556.4066387583,2562.73024013334,2588.27687820013,2569.50197218419,2631.89463392283,2544.359717798,2588.6987063927,2528.22541929905
,87.5,2612.46463684538,2625.55742474692,2610.19619363707,2605.0702871492,2589.50378870023,2643.70023323177,2671.0021016174,2648.99292696916,2669.24860837853,2688.39900376042,2713.54982342211,2750.13899594794,2658.12890443029,2645.53119677208,2622.86417101902,2609.47363156798,2582.71260769987,2571.15647105415,2621.30062274596,2650.66560816522,2688.48162614418,2652.52636389381,2604.70689773547,2685.61635773776,2613.22690407172,2602.41114301032,2634.87324582591,2606.60511215108,2596.90305965279,2612.34547139443,2598.92610846521,2626.47815560499,2689.10321351835,2621.64317628355,2624.44211372301,2632.48513590811,2561.98996584005,2579.76085746351,2611.27728834364,2658.91600477607,2627.53274243822,2675.8632709888,2627.48242217021,2618.08991398035,2666.21360094497,2647.07757456057,2624.14489945803,2652.97507473655,2608.61086055401,2618.82771934278,2685.71303128905,2636.23236267952,2624.58903377874,2619.37744917316,2646.81021487122,2659.19751372904,2636.23577998825,2620.10161031021,2684.33759875301,2597.56619396496,2607.45842046163,2642.10146482712,2596.98313848716,2629.10547841601,2599.08873295899,2634.27953974861,2612.3830721142,2578.31364494186,2599.53206518017,2588.09622076597,2563.07550152183,2586.95661174886,2555.04410793259,2562.15724328364,2587.47682591247,2568.81223697683,2631.22392025424,2543.75224253908,2587.70927830083,2527.94291743044
