"Gene","lfc_treat_N2","lfc_treat_RB","lfc_geno_unt","lfc_geno_trt","lfc_gxe","padj_treat_N2","padj_treat_RB","padj_geno_unt","padj_geno_trt","padj_gxe","sig_treat","sig_geno","sig_inter","category","mean_geno_lfc","mean_treat_lfc","ENTREZ"
"F08B1.1",2.64355968397856,1.59008020191474,0.435193589188824,-0.618285892874997,-1.05347948206382,9.08116907352037e-12,0.000121446823929969,0.999661050265385,0.303940981285983,0.424509237147868,TRUE,FALSE,FALSE,"Treatment only",-0.0915461518430865,2.11681994294665,173904
"C17C3.4",2.65255470395622,2.75387932020459,-0.259583546046968,-0.158258929798601,0.101324616248367,1.00971361811443e-06,5.30575424038961e-07,0.999661050265385,0.876738991919368,0.970959060648928,TRUE,FALSE,FALSE,"Treatment only",-0.208921237922784,2.7032170120804,173941
"C17G10.5",0.115467439970353,0.793377997797373,-0.270870529417557,0.407040028409464,0.67791055782702,0.807353629195481,0.0061388485602987,0.999661050265385,0.314851830294321,0.446641858472341,TRUE,FALSE,FALSE,"Treatment only",0.0680847494959535,0.454422718883863,173944
"C32D5.2",-1.12038128379933,-1.20906511812247,-0.304387552782443,-0.393071387105576,-0.0886838343231333,0.00101426790189325,0.000403716852572532,0.999661050265385,0.438625755606207,0.95699598545727,TRUE,FALSE,FALSE,"Treatment only",-0.348729469944009,-1.1647232009609,174044
"C32D5.9",1.13577753872282,1.41967873407928,-0.0225865374741912,0.261314657882277,0.283901195356468,1.50177331791436e-06,1.02033629192143e-09,0.999661050265385,0.480192075250946,0.758385228156642,TRUE,FALSE,FALSE,"Treatment only",0.119364060204043,1.27772813640105,174050
"T25D10.1",-0.198664174666079,-0.769643393758318,0.446662117639058,-0.124317101453181,-0.570979219092239,0.706600652852272,0.0331952407957087,0.963603302543756,0.835173588930319,0.616233817752545,TRUE,FALSE,FALSE,"Treatment only",0.161172508092939,-0.484153784212198,174062
"F54H5.4",-0.111172456848687,-0.591937340310417,0.136654934931744,-0.344109948529985,-0.48076488346173,0.801555147716093,0.0395537367739838,0.999661050265385,0.381789979163419,0.592341378526858,TRUE,FALSE,FALSE,"Treatment only",-0.103727506799121,-0.351554898579552,191713
"T19D12.4",2.59383455254616,1.45063138557725,0.426110556267382,-0.717092610701525,-1.14320316696891,4.98948965563871e-09,0.00260238490188347,0.999661050265385,0.289409339669569,0.446641858472341,TRUE,FALSE,FALSE,"Treatment only",-0.145491027217071,2.0222329690617,174096
"E04F6.3",-0.843513962301727,-0.793462734092206,-0.246073129327438,-0.196021901117916,0.0500512282095214,0.00088733240641143,0.00213972152024175,0.999661050265385,0.623084975617879,0.966590131451514,TRUE,FALSE,FALSE,"Treatment only",-0.221047515222677,-0.818488348196966,174181
"F32A5.5",-1.86752767252039,-1.30159161292064,-0.261475409432289,0.304460650167458,0.565936059599747,6.33700104788977e-09,0.000137532714364953,0.999661050265385,0.563948858560456,0.628012619358552,TRUE,FALSE,FALSE,"Treatment only",0.0214926203675843,-1.58455964272052,174190
"F43E2.4",3.55895275366495,2.55483011563391,0.0137821476794859,-0.990340490351554,-1.00412263803104,4.56917408172581e-103,1.55928092420631e-52,0.999661050265385,5.92950563384285e-07,0.00319576678883598,TRUE,TRUE,TRUE,"Interaction",-0.488279171336034,3.05689143464943,174204
"C18E9.9",1.94404841378236,2.0362224859442,-0.131926857564307,-0.0397527854024647,0.0921740721618421,1.7724600139455e-22,2.59533478557822e-24,0.999661050265385,0.924041228865273,0.927554052147883,TRUE,FALSE,FALSE,"Treatment only",-0.0858398214833857,1.99013544986328,182792
"T26C5.1",2.62178650558875,2.14256532423016,0.188179168537686,-0.291042012820905,-0.479221181358591,1.28014194863878e-36,2.5578039532962e-24,0.999661050265385,0.389895597337637,0.521059766543118,TRUE,FALSE,FALSE,"Treatment only",-0.0514314221416098,2.38217591490945,188915
