"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol"
"K12C11.1",2137.01760406511,-0.559514588330084,0.187514372681531,0.000446758647200141,0.00323225742122565,"K12C11.1"
"Y92H12BL.1",1193.92627240319,-0.110806116042868,0.224049290246105,0.510488870918834,0.723112828517096,"Y92H12BL.1"
"Y92H12BM.1",86.6918864025321,-0.24169382044574,0.462034036154337,0.315647584524407,0.546580595577027,"Y92H12BM.1"
"Y92H12BR.7",356.844062028069,-0.416314425003154,0.269413076180692,0.035007092441167,0.121481034090564,"Y92H12BR.7"
"Y92H12BR.6",322.964757352813,-0.204133440804127,0.26294993910816,0.274818400147575,0.504153063865754,"Y92H12BR.6"
"Y92H12BR.2",469.600259762725,-0.0425502847961209,0.225434572026482,0.800897117790358,0.905777220863588,"Y92H12BR.2"
"Y92H12BR.3",3239.60601786124,-0.00163569942821917,0.169108127930005,0.990658281732169,0.996586423045726,"Y92H12BR.3"
"Y92H12BR.8",1157.46184080225,0.0927091987731837,0.205041389040587,0.560056011654592,0.758241855758258,"Y92H12BR.8"
"F37F2.2",874.959223920403,-0.00778203016674255,0.259337724020491,0.966093434767374,0.986390783752887,"F37F2.2"
"F47G6.4",396.877942312616,-0.776423690027677,0.496348305310417,0.0113172675862221,0.0494994560902552,"F47G6.4"
"F37F2.3",141.991866078977,3.33421415112988,1.91836343192485,0.0001180691287935,0.000994650134288588,"F37F2.3"
"F47G6.3",5.19906523756914,0.149974656039421,0.829756227943176,0.379382902161922,0.608379789052452,"F47G6.3"
"F47G6.2",1410.83660437751,0.387542578458325,0.198190814397576,0.0150759785199496,0.0625572999675936,"F47G6.2"
"F47G6.1",599.687203367159,0.0567000134652028,0.144383187333432,0.648650818856207,0.816904537658467,"F47G6.1"
"Y92H12A.5",1518.84163575035,0.057589049755603,0.197261117022259,0.710365714881567,0.85391992385723,"Y92H12A.5"
"Y92H12A.4",610.875904092016,-0.596032477886838,0.342601873530697,0.0132580184557629,0.0562675509777541,"Y92H12A.4"
"Y92H12A.2",2299.04464879799,0.312329775211905,0.257605943234105,0.0960800064766219,0.254253148524721,"Y92H12A.2"
"Y92H12A.1",1572.73747327666,-0.337648274797805,0.363031708325025,0.140294417913802,0.328584294587588,"Y92H12A.1"
"Y73E7A.3",312.251508067047,-0.704699718923152,0.316367792650522,0.00306609144504902,0.0169538468939577,"Y73E7A.3"
"Y73E7A.4",1565.94693407228,0.0917734034523343,0.21275614664956,0.573174406819196,0.766274400523345,"Y73E7A.4"
"Y73E7A.2",795.72208330183,0.0588354850845555,0.189290681375861,0.696615153904642,0.84537261392442,"Y73E7A.2"
"Y73E7A.6",229.275671523684,-0.229451941927349,0.280214730974603,0.238580815781762,0.46352844209028,"Y73E7A.6"
"Y73E7A.7",765.373004722672,0.29549722999657,0.191871387706781,0.0546272274821746,0.169323421624646,"Y73E7A.7"
"Y73E7A.1",4650.16004462981,1.05268562809048,0.245997254259665,1.5192034499904e-06,1.9234768366824e-05,"Y73E7A.1"
"Y73E7A.8",482.116411470757,0.00173262344838307,0.199697702167452,0.991155144158395,0.9967652950725,"Y73E7A.8"
"Y71G12B.20",790.216849516399,-0.0544132597289702,0.159925987161274,0.685181539443942,0.839171886519129,"Y71G12B.20"
"Y71G12B.18",3.63700299998682,0.348354981929661,0.976114707019314,0.101398638615256,0.264396622533189,"Y71G12B.18"
"Y71G12B.21",292.941910930401,0.142141025864585,0.2925964856627,0.47045147496288,0.690323201294296,"Y71G12B.21"
"Y71G12B.33",2.11488703576539,0.031410879478506,0.80431200732419,0.832032118726859,NA,"Y71G12B.33"
"Y71G12B.22",13.6546746096341,0.105262993564015,0.599883277257337,0.638451737343657,0.810044007212539,"Y71G12B.22"
"Y71G12B.17",526.382617839386,-0.0852075767106082,0.203732907830338,0.590651877406835,0.778955145361988,"Y71G12B.17"
"Y71G12B.23",306.407232210299,0.231387027590871,0.236393941928138,0.187779277191632,0.398611078766664,"Y71G12B.23"
