"gene_symbol","lfc_treat_N2","padj_treat_N2","lfc_treat_RB","padj_treat_RB","lfc_geno_unt","padj_geno_unt","lfc_geno_trt","padj_geno_trt","lfc_gxe","padj_gxe","effect_class","n_TFs","TF_list","target_common_name"
"C56C10.3",1.61798582327898,2.3262976381395e-22,1.17207227199881,1.5475603450472e-12,0.126227826137729,0.735255042961408,-0.145046812564419,0.54478059042443,-0.309091544424696,0.224775745671578,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","vps-32.1"
"F59B10.1",-1.0817838239879,0.00616521021199563,-0.83207009083711,0.0156712223479972,-0.29762653201548,0.412362247314831,-0.170576417857713,0.518583566184188,0.0506975081936774,0.924343211975528,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","myrf-1"
"F44E5.4",3.06389285117088,2.95129649819279e-06,2.96278927729021,3.85608862290412e-06,-0.0714455627914254,0.747068566496406,-0.0907586382208642,0.700939833294296,-0.000133590681018224,0.999722037034129,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;unc-62;zip-2",NA
"F44E5.5",2.99024149397435,8.95227115238165e-10,2.69171480376449,2.44166169670607e-08,-0.0344506127718708,0.946001681997627,-0.0819619979979045,0.763558756924076,-0.0450416498130737,0.857247269349147,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;unc-62;zip-2",NA
"F26H11.2",1.55475515772795,1.10317719889797e-26,1.54793109573954,8.98330326136639e-27,-0.118576886873448,0.788341706685422,-0.0793209755613144,0.758577166272692,0.00594479983700021,0.984650266318812,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","nurf-1"
"K10H10.3",4.93297672847735,2.13441794033716e-49,5.12683530082241,2.63111853443268e-52,-0.920266758570641,0.0252920265265823,-0.385150985751465,0.13522137808613,0.100974424374086,0.713656804791673,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","dhs-8"
"Y37B11A.3",1.76175525358791,4.6236840202949e-12,1.70034067830165,9.77637021536978e-12,0.0784493408348364,0.877128860425392,0.0564588820215155,0.867802247112144,-0.0189722364131782,0.97184402813247,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"C16A3.7",3.81979061897481,6.09862338124733e-118,1.6749309123318,7.27250755691136e-24,1.31326605109147,8.01330168893092e-14,-0.638245819917683,0.000484924529678271,-2.08472511896128,8.66891584407511e-26,"GxE",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62;zip-2","nfx-1"
"K04G7.3",1.66261165115294,1.51158115580534e-08,0.43522483666909,0.108079416638848,0.158678116722781,0.6874073437154,-0.390885781215449,0.117984783524037,-0.91934130233708,0.0272537379026216,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","ogt-1"
"C30C11.4",2.79802901855207,1.2189874216445e-15,2.22936945846429,1.52532840147565e-10,-0.00532741194168404,0.995677261636516,-0.175305454221051,0.506464716766036,-0.201577795551514,0.490566992431911,"Treatment",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62;zip-2","hsp-110"
"C30C11.2",1.13704920439503,1.16802525038627e-20,1.02306938416574,1.49560273294704e-17,0.0454685295941187,0.923294131149514,-0.0221595201061174,0.944736845810908,-0.0564268454160736,0.762550931952556,"Treatment",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62;zip-2","rpn-3"
"C40H1.7",-3.8535948343912,2.63470015012295e-10,-3.75213939942833,1.63918183503604e-09,-1.17953926032546,0.0501684713709852,-0.461769569582248,0.0844794139764571,-0.0191507518058929,0.969915753529828,"Treatment",13,"cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;sta-1;unc-62",NA
"D2045.2",0.542779992489121,0.162626306970249,0.967184976025435,0.00268325684335865,-1.1201802090084,0.00472479739491255,-0.288375990171363,0.267635789081682,0.22738667977453,0.449435098256123,"Genotype",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"Y56A3A.33",3.35256651761057,1.34443542485828e-27,3.56225733465187,2.12734860281841e-31,-0.143876324954202,0.72873539070873,-0.028228437272794,0.942700867636802,0.101744560986987,0.732673377548653,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"T12D8.1",0.0796432785987591,0.902521227580386,0.274921405595417,0.417111032363152,-1.43001376377739,0.00399359706096964,-0.490625407346715,0.082879562613284,0.113510212689771,0.668253425764066,"Genotype",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","set-16"
"T21D12.9",-1.20285713335361,4.85967249747856e-06,-1.34663429135792,1.33800361036252e-07,0.0267562753836989,0.971825607265588,-0.0514900103809382,0.884415504050542,-0.0818397813351754,0.769565288252839,"Treatment",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;sta-1;unc-62","sma-10"
"K11H12.8",1.9981272718065,2.97646756870818e-22,2.16532318138739,1.65490644606362e-26,-0.125441668914517,0.794565702824602,0.00587641623191613,0.987768894024698,0.120414170885137,0.681292455871771,"Treatment",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62;zip-2",NA
"C42D4.2",2.66686973535567,5.16914736662463e-11,0.597704033775251,0.0743674084381722,1.70370781296811,0.000189372482133734,0.00620763005016583,0.987437197324292,-1.59989537743211,0.00419080999991547,"GxE",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;sta-1;unc-62","cest-10"
"F20D12.12",0.546037186602082,0.28925757003538,1.02238518350909,0.0151472329844828,-0.0748166157651512,0.837452948845602,0.0613324737159269,0.833799175791191,0.143804475210513,0.520393367593516,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
