"gene_symbol","lfc_treat_N2","padj_treat_N2","lfc_treat_RB","padj_treat_RB","lfc_geno_unt","padj_geno_unt","lfc_geno_trt","padj_geno_trt","lfc_gxe","padj_gxe","effect_class"
"F48A9.3",0.269857125390692,0.621519598098798,0.17867545458607,0.6091407848128,-0.123117940216405,0.743060926494524,-0.101439876123911,0.710218638078796,0.00386374317265297,0.990169833269601,"NS"
"F48A9.2",0.262048379125723,0.5710928635458,-0.148413009877718,0.649595805514645,0.22840576502095,0.506941237148841,-0.0133846566940787,0.973843042444196,-0.233227130884435,0.426645119780805,"NS"
"D2092.5",0.170748180537321,0.766570730796045,-0.487473789939428,0.150415485596336,0.142403661419743,0.677831406242222,-0.137245646982363,0.603728652801319,-0.462411997039565,0.230616315569796,"NS"
"D2092.4",-0.103874087247364,0.70703460227748,-0.0035843116167091,0.991614908900342,-0.0988931084515297,0.823431288972986,-0.0172354978052071,0.964279713340213,0.0761119839174705,0.79900248795452,"NS"
"D2092.7",0.0639719448407898,0.534638612328106,0.0824367887874447,0.761473932404273,-0.00339795272430494,0.905262210389876,-0.0207628931594402,0.720449038886602,-0.00152628751123268,NA,"NS"
"D2092.3",-0.216106872679334,0.7236454469422,0.0547737259287117,0.90995570671809,-0.0152249789210281,0.96480454274306,0.0447058395191278,0.848042644302466,0.0512067960222473,0.717071139718307,"NS"
"D2092.2",0.30856112467919,0.214970694499322,-0.148597377246684,0.506170112304146,0.360008245425657,0.153931435296612,-0.030099590078983,0.936298647666828,-0.402130683001991,0.17199801686357,"NS"
"D2092.10",-0.0303147565851451,NA,-0.0964661300954674,NA,-0.00121646940949549,0.958850938311606,-0.0073930838948129,0.914886354357369,-0.0055627914538883,NA,"NS"
"D2092.1",0.0729135184223823,0.910242292910223,-0.906949543507498,0.0184073892070682,0.398547474689641,0.255799094366634,-0.091753384643233,0.738275489841511,-0.885727924245814,0.118884984711705,"NS"
"ZC581.10",-0.045400605801702,NA,-0.035451075286248,NA,-0.00477102520699953,0.91582228121493,-0.00570555912653419,NA,-0.000297252889055067,NA,"NS"
"ZC581.7",-0.142092219009139,0.613432413625581,-0.13798878995339,0.727743882380593,0.0363796006784376,0.525114361708683,0.0667176218365228,0.441948882993349,0.00903952308259261,0.917699525044686,"NS"
"ZC581.1",0.546504446782601,0.201494278303041,0.329600170547545,0.295640725558954,-0.10935549229367,0.788357811634817,-0.120691206587544,0.666857134507571,-0.0225021414355419,0.937217202761225,"NS"
"ZC581.9",-0.110109386085845,0.826507335786065,-0.319700106543251,0.269464642232628,0.10000259671816,0.832045554685528,-0.0395794647746039,0.917471696909185,-0.148656499642426,0.608758598916122,"NS"
"C17F3.3",0.947586844317774,0.0238839535457335,0.033236045659563,0.946404245430048,0.0680604323161849,0.0909262916017449,0.00603770131925905,0.973734288254651,-0.0685710565529111,0.177451232697629,"NS"
"T23B3.6",0.227982726630543,0.698994571946423,0.374359287886939,0.28839551594447,-0.033733874726762,0.955270256039473,0.0499390805156979,0.876059700002195,0.0903944115787571,0.719627335205785,"NS"
"T23B3.8",-0.0794846167452532,0.79353602586287,0.046994216080034,0.920856811885626,0.00493223052749014,0.9632717846708,0.0439418979237573,0.726710409599826,0.0129542271177889,0.775514181373466,"NS"
"T23B3.2",2.01066702182124,5.2970551347723e-46,1.47505060819666,7.31627187123796e-26,0.722744741243121,5.29321534546893e-06,0.168524152313661,0.421308417257807,-0.451268870866114,0.0416051643788357,"Treatment"
"T23B3.1",-0.248600422439785,0.383863210846826,-0.339137623388019,0.108079416638848,0.124669340741459,0.74097498816566,0.0227280625054051,0.953297393787896,-0.103129184011235,0.732273016069525,"NS"
"W02D3.4",0.629654388551346,0.00721915632955238,0.128378446650712,0.603361714749094,0.0350598668534878,0.936713163078195,-0.207107890629573,0.394120708439922,-0.325485328691753,0.278162837415645,"NS"
"W02D3.3",-0.232343266734345,0.709064787195056,-0.25020654474822,0.534264610490832,0.0289279363535127,0.93867370341155,0.00432746488534968,0.988911843054816,-0.0261454425019386,0.897429750142189,"NS"
"W02D3.5",-1.11740357340418,7.85975236489267e-06,-0.800051203611578,0.000948895949728407,-0.276171384510706,0.40604398795715,-0.0772918009737684,0.799901106521205,0.137303868540164,0.649465362611617,"Treatment"
"W02D3.6",0.372878055819276,0.460626613726784,0.0626274243458596,0.894981422641542,0.0176909819174049,0.95333333333256,-0.0309957421240932,0.872736507235459,-0.0361800146371418,0.721810137655094,"NS"
"W02D3.7",-1.66561882824069,9.43265782054802e-09,-0.961615012332514,0.00059478932826017,-0.290578291460003,0.398992567093276,0.0333185895732955,0.932076155966571,0.348048195248411,0.305544679438937,"Treatment"
"W02D3.8",0.329078280486412,0.284690848423532,0.0749337156692237,0.793866879355384,0.223837377185722,0.513254449492368,0.0532292503621791,0.877521163248769,-0.136478456175494,0.658057127465374,"NS"
"W02D3.2",0.141245310231051,0.696293397012587,0.175446729928102,0.470479433250166,-0.0789389214578555,0.881404337539349,-0.0173297210109793,0.965419207029367,0.0587931167921944,0.86411092800326,"NS"
"W02D3.9",-0.116824210450672,0.621874438421199,-0.20221603980328,0.24695897980894,-0.0556426115065931,0.921228205066749,-0.123921712634865,0.602939549585697,-0.0923673030669506,0.730089892754519,"NS"
"W02D3.11",-0.136606066011274,0.640019046273667,-0.139248079713801,0.551695353461143,-0.0708189838743796,0.89499851165108,-0.076286132543532,0.796404919013965,-0.0225577775515135,0.950362807560752,"NS"
"F08B6.2",-0.0231120228649968,0.917563466333041,-0.0682279994486166,0.739978416604868,-0.0109869023508692,0.988591872027918,-0.0447308539612321,0.885806355671206,-0.0422606799848212,0.883586110900816,"NS"
"F08B6.3",-0.862226731779359,0.00610571297330648,-0.27387790973637,0.323385922425959,0.0108418984470151,0.996407506396301,0.209555307048057,0.421308417257807,0.255792047253852,0.416788110989473,"NS"
"F08B6.1",-0.485927740099,0.127519850093992,-0.208179344927336,0.439262725811546,-0.153325889413736,0.700277653258223,-0.0342430904266065,0.929359634482175,0.0965461648531226,0.742134341614066,"NS"
"F08B6.4",0.108484029800488,0.678412416763662,0.0153638145262745,0.95380153650911,0.18364002803845,0.528995849799907,0.0888190431054733,0.735891056344651,-0.0670167775914478,0.815309078352349,"NS"
"C37A2.4",-0.215809089202531,0.529866567086775,-0.369987658282643,0.122648624619393,0.0708594393156567,0.900531143077719,-0.049567341533665,0.890184766028933,-0.137231560971188,0.653237925181881,"NS"
"C37A2.6",0.334444990954116,0.590515989340233,-0.926893439521303,0.041919763412951,0.177864292410242,0.419168866633492,-0.166367801849804,0.458123733426266,-1.5283131073147,0.0779949557167953,"NS"
"C37A2.7",-0.250343142660229,0.609524406619902,0.229279394430861,0.481732106468063,-0.120627565101887,0.755579686877794,0.0964554500692484,0.735162244902676,0.28385779635499,0.351200054793264,"NS"
"C37A2.2",0.267990364572755,0.483527467991144,0.104563971574098,0.72875613377556,-0.465463339022913,0.157643124150449,-0.440567975984887,0.0743459530069752,-0.058294182405475,0.860867229535426,"NS"
"C37A2.8",0.0870563665314404,0.85935322015351,0.0705007295922651,0.832760142561889,-0.046316713730677,0.944913512617577,-0.0315564301681789,0.935376716105875,0.00879684145661497,0.981018076752719,"NS"
"E02D9.1",0.0437545748681037,0.864057787920676,0.118756818923644,0.503933203997647,-0.107062851351388,0.758944628142596,-0.0237537190419037,0.943826707301114,0.0772736599690378,0.762274174007202,"NS"
"E02D9.3",-0.337560225493253,0.397672996429746,-0.0285171400689801,0.942641189643806,-0.00941497228329922,0.989833223365004,0.107521382262995,0.705926674210525,0.150015907972023,0.6286703133233,"NS"
"K02F2.5",0.200697990723333,0.488725165516828,0.200007471776974,0.365152836572098,0.0858777417773202,0.862170822154128,0.0976151086754923,0.727602555905641,0.0335627123265935,0.922088878415036,"NS"
"K02F2.4",0.262535637856851,0.57132155736364,0.243105850741686,0.432982488097211,0.0179517970167888,0.985114441126027,0.0427007494661206,0.908396978073621,0.0284923713244704,0.918972389616284,"NS"
"K02F2.3",0.0348770133535246,0.972190797241757,-0.195450332066262,0.58523690521078,0.0227007836399448,0.970551907824991,-0.072295960442316,0.799532413974127,-0.104228825732371,0.677239089652326,"NS"
"K02F2.6",1.26245258613061,0.00662404286575271,-0.138852808078428,0.712480862162624,1.16054540633135,0.0295902674406708,-0.0599044843233911,0.845458576195343,-1.40253088871687,0.0308217383031788,"GxE"
"K02F2.2",0.320501351177943,0.359968038988696,0.746191047081266,0.00422176911862872,-0.372264002859336,0.260608935864758,-0.015995834713538,0.967877089826838,0.305983479503049,0.340116042504309,"NS"
"H27M09.4",1.74995591482427,0.0139618021412485,1.33393142389371,0.0154371125034851,0.11293201195072,0.567125994420755,0.127702502931303,0.553359488659185,-0.0035165538291936,0.985727767871919,"Treatment"
"H27M09.5",0.0324530792898059,0.807829950635861,-0.101466401654448,0.673297007732301,0.0048095005410881,0.840358672579492,-0.00821112475178804,0.904641669447037,-0.00634538989191072,0.594277962607691,"NS"
"H27M09.3",-0.0593887291797047,0.874849481705608,-0.252159680549935,0.257225601756642,-0.0100484202742636,0.995621018241567,-0.144501522482613,0.580206328280665,-0.171905006778864,0.556236708180583,"NS"
"H27M09.2",-0.0511577842131941,0.885272898403943,0.37182578867258,0.121579437816165,-0.175001591333536,0.639834902495048,0.1127741407403,0.688920239595195,0.387579061488677,0.260544620858226,"NS"
"T21G5.3",0.0289370145216865,0.969778785786765,0.0991756643272782,0.638766438165342,-0.0908099133012293,0.828408782936752,-0.00631714182653776,0.987437197324292,0.0826521623817737,0.765144088829885,"NS"
"T21G5.6",0.010446002284862,0.989907917943043,-0.391357400046233,0.309549352913789,0.0424107935896974,0.91634736368602,-0.0901977956607831,0.709697436357954,-0.135377248776999,0.489892782700988,"NS"
"T21G5.2",-0.0655888921331896,0.932322628953077,-0.545173256506257,0.183062778792074,0.0496971710662749,0.880927078344596,-0.0891962498611725,0.703483811936024,-0.14271719250473,0.441867809209364,"NS"
"T21G5.5",-0.296229840478269,0.61979888280203,-0.418154985420111,0.303163396116588,0.00583537268385241,0.992174528169323,-0.0465491763736477,0.854334631223255,-0.048020858412037,0.782180790325759,"NS"
"C48B6.6",0.554192486101732,0.275932022697587,-0.0423507048431822,0.925572479375191,0.028296464985441,0.959289144637902,-0.153959437349963,0.542986511971397,-0.201992884581935,0.411553491781948,"NS"
"C48B6.3",0.775942937224246,0.0031095462870712,0.636766543552762,0.00827444984758386,-0.0337630974725715,0.961634292901983,-0.0534551613274862,0.877582963771269,-0.0312472526640341,0.929004376104204,"NS"
"C48B6.2",0.284078140998114,0.45859310396592,0.361236845266615,0.173528519606531,0.0396318796980106,0.95789824409213,0.106651524304664,0.70919064908672,0.0885998514928575,0.770502876351788,"NS"
"C48B6.8",-0.106940935726436,0.872307161713392,-0.288365852768288,0.481732106468063,0.0397451123175169,0.872033399822021,-0.0102069713734076,0.970691066322084,-0.0458836844555895,0.738078404371489,"NS"
"C48B6.10",-1.05312749985829,0.000493943728777993,-0.125775708631545,0.678126025583221,-0.254759245182,0.468123520764842,0.169977988166306,0.525474817473269,0.685794468845742,0.0960485505920186,"Treatment"
"T10B11.2",-0.0919022900231548,0.801410642453365,-0.171341779639302,0.464844252096267,0.188465571434962,0.567648942456056,0.0771999386251968,0.794957256665171,-0.0820021569171648,0.783558948241429,"NS"
"T10B11.5",-1.4300187254565,0.000401313638629711,-1.89383101625111,1.38790247223674e-06,0.0285916321012628,0.964787646601648,-0.105563043576267,0.703483811936024,-0.159004616266248,0.565073964830915,"Treatment"
"T10B11.6",0.271336831651229,0.245495997242922,0.142743753481631,0.501962087711434,-0.119156698338374,0.767435659449218,-0.156950381723929,0.513509774947834,-0.0651891531648442,0.83221308779651,"NS"
"T10B11.7",-0.248390261518846,0.604209739184506,-0.616237943417754,0.0550300403404611,0.1806899785339,0.608140810603202,-0.0219944042919272,0.954553146344894,-0.19906158141105,0.470047775532038,"NS"
"T10B11.1",-1.71891214757909,3.88314070596669e-11,-0.82633308565323,0.00113422935710285,-0.100476871537995,0.830458271021612,0.30911179797342,0.203780635576683,0.634570877036416,0.0974090486096758,"Treatment"
"T10B11.8",-0.183554130675808,0.758417924833181,-0.387217708053053,0.272769618894377,0.0101436620787215,0.989374784925481,-0.0891000854889302,0.742120965553293,-0.103615553717961,0.668253425764066,"NS"
"C30F12.1",-0.783008069369004,0.0961222942789267,-1.00724569899276,0.0112747919487091,-0.034080073377182,0.953873674391869,-0.126565378800343,0.632014575871006,-0.0980005498319908,0.702088767685425,"Treatment"
"C30F12.2",-0.187448757083377,0.660193431182037,0.0713534911675216,0.829708335895484,0.0374717242406877,0.956037022846598,0.166883317160545,0.533236863453568,0.158949632936744,0.608758598916122,"NS"
"C30F12.4",0.0233009228585956,0.972482406130273,-0.123565472672347,0.749924782118359,0.0893555074086225,0.808068535659013,0.0189438347552342,0.958390569695811,-0.0682827148503009,0.788119567892017,"NS"
"C30F12.7",-0.560662866495502,0.0250078212512644,-0.548619142998118,0.0128912968491587,-0.0231753600851036,0.976190987179899,-0.0475427926393131,0.894499195740121,-0.0389997778279521,0.91907474301203,"NS"
"C30F12.6",3.33388713354659,3.02488757859465e-25,1.91465691478499,2.01108990401828e-09,0.545251202016217,0.142638436352739,-0.196859248914157,0.450278898609486,-1.14282228112642,0.0113255672608685,"Treatment"
"C30F12.5",0.146130582323684,0.712403478245598,-0.0545281288074512,0.85989878529282,0.0078894687862,0.985977546634344,-0.0897183560404221,0.759053406985091,-0.129230557507619,0.670272599315246,"NS"
"H06O01.3",-0.717889323257502,4.649141375678e-05,-0.649086278218875,0.000152430014976025,-0.247172306911498,0.353878156001459,-0.173834518635902,0.444315808365783,0.0315360285139385,0.941387847595123,"NS"
"H06O01.2",-0.270695695996692,0.457395084435746,-0.620962501307652,0.0157378606922512,0.0192404943605147,0.973074110337224,-0.175393179195763,0.500711871207459,-0.241318868521221,0.411194679668033,"NS"
"H06O01.1",-0.162198774068752,0.264686503513828,0.0447074264186163,0.795740005902355,-0.0614226603606094,0.863138821169728,0.109484205841992,0.574381764704348,0.189648902828735,0.324245297497352,"NS"
"F15C11.2",0.917076272708831,4.12280069482595e-06,0.687561851148263,0.000425090902016041,0.0300707414972699,0.947422367342276,-0.0607970957587114,0.847392175394202,-0.121370839637323,0.676271490647059,"NS"
"W01A8.2",-0.0335093687917273,0.946868616938979,0.25510364619174,0.392998426879642,-0.0218499614756071,0.972932354511093,0.132454911538246,0.633504755107864,0.196566338207626,0.514089747881031,"NS"
"W01A8.8",-0.100767999273902,0.846035693745307,0.0893609076924947,0.801027549427799,0.0262888386932288,0.968585499289066,0.113601567489298,0.686967957395191,0.105979580252926,0.719204157679361,"NS"
"W01A8.1",1.44959243039145,5.68543181924322e-15,1.08248811789211,4.29930583146717e-09,-0.140420255378182,0.751628115430994,-0.344116077008821,0.0871424391923727,-0.217602243190944,0.392801901261149,"Treatment"
"W01A8.3",-0.558008656590844,0.192392167511564,-0.0304111665672176,0.943248983038804,0.0496461788622345,0.93584840774428,0.256269416758514,0.326167889445815,0.215109701745567,0.45432443752939,"NS"
"W01A8.4",-0.624751941557451,0.0280080085323388,-0.0696619283090435,0.82067313100648,-0.108498122025663,0.81600258579745,0.152612975895866,0.570596262686225,0.358824870652085,0.282568906970936,"NS"
"W01A8.5",0.150219484081972,0.564612493595225,0.0427652336838905,0.865031125860115,0.0586078090415785,0.918302296972668,-0.0108084833137015,0.979080472605292,-0.0701362112441636,0.811195223242694,"NS"
"W01A8.6",-0.253474729247687,0.569220508780465,-1.10533333922194,0.000505588948728728,1.01173775768013,0.0103406306862193,0.055962753432985,0.867903989163342,-0.706661696303809,0.133323720360945,"Additive"
"F22D6.1",0.27615711938359,0.594123874420904,0.00156992888538545,0.997683623963772,0.156019361993665,0.63671790537477,0.0395327403314649,0.913145531977147,-0.0961602749014712,0.713575059273623,"NS"
"F22D6.2",1.28920912785426,4.57359567448366e-19,1.19360503251641,7.86634496420327e-17,-0.0202643904343376,0.976190987179899,-0.065515871016013,0.810368873277946,-0.0577016448200039,0.837110377763286,"Treatment"
"F22D6.3",1.94856580394407,3.19460495578591e-34,1.46893966031669,3.64194203038878e-20,0.0134019814208629,0.987244950247072,-0.303834166283241,0.105337399194046,-0.358625102558943,0.151415081803323,"Treatment"
"F22D6.4",-0.0845795789900206,0.840215042181894,0.0410014157713334,0.898989643925205,-0.141234626740578,0.731838752549658,-0.0423475775827405,0.910896888762206,0.0812576703101652,0.792497556932335,"NS"
"F22D6.5",0.371891734781285,0.220166319849101,-0.0469770113941006,0.880917873362597,0.333191243743639,0.300541855767988,0.00611905373232159,0.987673119810026,-0.28435180137376,0.34185795911431,"NS"
"F22D6.6",-0.244867361695333,0.255000891434186,0.0728028312342676,0.747847737079617,0.0259181243429867,0.963633193979108,0.262523592081887,0.181062450696971,0.273967480663689,0.30008972804017,"NS"
"F22D6.8",0.0740188975050566,0.903461139459632,0.605094882043,0.0651375713681592,-0.0146020597947264,0.982657732413268,0.24153826216688,0.355749921559161,0.338924272527662,0.315182663336011,"NS"
"F22D6.9",0.221535535173849,0.628405685806839,0.769259803679354,0.0125297102678502,-0.217884621559015,0.537606829944793,0.0707125992074392,0.8199279161844,0.375062348145927,0.294286829956554,"NS"
"F22D6.12",-0.0111848031541012,0.985926574863677,-0.150716019201742,0.680583548129171,0.0448284741585143,0.936528688243409,-0.0244374978123509,0.946229025087241,-0.0762890142849865,0.780806536620713,"NS"
"K10D3.6",-1.3485394542544,1.0888964276522e-06,-0.717825040091123,0.00574463704693942,0.225621533567129,0.529514936564259,0.61845967014914,0.0187951075973412,0.331274620840928,0.329877512368554,"Treatment"
"K10D3.1",0.0358504748085732,0.958887288180327,-0.200902689741694,0.629003851102467,0.0182186851550621,0.957681232641251,-0.0450990239356472,0.845458576195343,-0.0503972891474125,0.703157488677876,"NS"
"K10D3.8",-0.0344466070578314,0.867532101118156,0.563834147047942,0.147796837520879,-0.0156296629655634,0.558054066762227,0.0316164191683013,0.766988732537482,0.0391009472396438,0.254473850841651,"NS"
"K10D3.2",0.390619946140009,0.409829090852323,-0.115184563816292,0.749639784400368,0.0936025427436342,0.827314494590546,-0.106819376073509,0.70058337701519,-0.259360659387215,0.383870015667759,"NS"
"K10D3.3",0.267616210312319,0.571150723975639,-0.094654868802341,0.783728716963813,1.90334915383191,8.05941194111655e-07,1.10252555063841,0.00132370240667581,-0.190745086865484,0.511687413915693,"Genotype"
"K10D3.4",-1.05070280774164,0.0104035978743271,-0.723800500279515,0.0360021541304417,-0.215689219664564,0.503852694722396,-0.122936289979411,0.656482078139781,0.0451257700142026,0.880612322986894,"Treatment"
"H37N21.1",0.660020555729408,0.117190873991752,0.199124244537286,0.546305058728535,-0.0324586983871313,0.958463380873387,-0.146499396132275,0.583813552002166,-0.127997421390277,0.647426887817193,"NS"
"K07G5.1",0.91810481507303,0.0711028521351551,0.0422470516671964,0.926805095063853,0.0892735096871954,0.798028457324867,-0.117613043452756,0.651234906027736,-0.261049721316525,0.320938395243964,"NS"
"K07G5.2",0.3481814900301,0.378044058756297,0.271166470985335,0.336455825637721,0.0657934023380906,0.909947580939255,0.0650583457139539,0.842001387801156,0.0154763791767917,0.9716184900051,"NS"
"K07G5.3",-0.102294258220064,0.883403391963711,-0.421123636686259,0.301073403961797,0.0874583942076856,0.68117083483017,-0.00251103992082953,0.993299307345518,-0.0830357990550223,0.598392017306691,"NS"
"K07G5.5",-0.174547985310483,0.732975671523903,-0.380662489946854,0.218590604947306,0.442139218314237,0.243875866434406,0.113525851256342,0.686713814591065,-0.136834707803422,0.631220665718615,"NS"
"M05B5.2",0.378699683334469,0.109485853173062,0.190169131020666,0.379922392619491,-0.0706562537404894,0.88822573578765,-0.140222868418358,0.583885851139492,-0.0937601962722438,0.75778312172425,"NS"
"M05B5.7",0.00518897163516623,0.991289875540157,0.150338804172139,NA,-0.00613987932005488,0.7858487216196,0.00256138206872883,0.974143701576539,0.00788366081228841,NA,"NS"
"M05B5.6",-0.556320024314118,0.09676519062418,-0.0963285735344523,0.76067251673537,0.557039466287726,0.101521480619252,0.922660364380856,0.00168347749009356,0.225100004050047,0.462348167315226,"NS"
"M05B5.4",-0.144500221397579,0.694283098529738,-0.140208114423363,0.57970500082707,0.11950314832251,0.762990749716136,0.0786534058585634,0.792139354240322,-0.0304669662653535,0.936720411295812,"NS"
"M05B5.5",-0.107307262839596,0.845150855633345,-0.203009864810836,0.544113125531938,-0.0362742689136164,0.955115253885312,-0.0956754252218881,0.73528625760796,-0.0688695279513199,0.809133082961577,"NS"
"C01H6.1",-0.531870795135127,0.168604287963147,-0.134900668803273,0.674988085799642,0.573126130985929,0.133021980775474,0.765447579147117,0.0123219730075974,0.151022155141263,0.612619848617568,"NS"
"C01H6.3",0.350332252684566,0.560493125137381,0.462995213920086,0.253276338184979,0.0294336395131521,0.939472483834791,0.09249522439656,0.68604545380909,0.0496550338672745,0.783095375465275,"NS"
"C01H6.4",0.0299057523669579,0.964027230590397,0.117296417595655,0.750651459090949,-0.0587683592707272,0.904809728138324,-0.00518302829034335,0.989216417046192,0.0558043013993279,0.851989246254903,"NS"
"C01H6.5",-0.218785528445218,0.650321918567152,-0.263863041843499,0.392168067244405,-0.22785475100911,0.525114361708683,-0.262371408735108,0.314753476350235,-0.0639659115833681,0.836957585934278,"NS"
"C01H6.6",0.426730242231215,0.129528433528829,0.605627524550795,0.00925045979231931,-0.196765771338773,0.583633188038092,-0.0297057459706381,0.938278947683134,0.144283501620198,0.6286703133233,"NS"
"C01H6.8",-0.0566591846339586,0.925618679048301,-0.28967664417728,0.322985142559833,0.0724939228466752,0.876727632958347,-0.0628690002456961,0.84721443379656,-0.165724193191096,0.571237170647919,"NS"
"C01H6.9",0.234194471538854,0.654266033196102,-0.48317002107494,0.147310995995212,0.155358729042435,0.650188762523168,-0.160110147050583,0.542986511971397,-0.603313114473847,0.185275624134864,"NS"
"R06C7.2",0.45656055748996,0.362593145377493,0.111532375328992,0.768709339498419,0.158922872314608,0.6158251264638,0.0506905263658352,0.876823363904316,-0.0828734952432116,0.736955884002428,"NS"
"R06C7.1",-0.160412959723208,0.58845534159263,0.0607064629483159,0.818684134437871,-0.0456337244551839,0.945112120575821,0.0954945907484786,0.731496536234652,0.173928814021311,0.547430352458532,"NS"
"R06C7.3",-1.50118501877712,2.91199441084757e-19,-0.902354411738031,5.9472931601807e-08,-0.236794844631378,0.374788375464743,0.149333727482553,0.530942105349133,0.467707346373077,0.0772088659874864,"Treatment"
"R06C7.4",-1.10653763862583,0.0119382109738315,-0.621606616327809,0.0765397978323332,0.0645811112336652,0.89499851165108,0.132677799610553,0.613902560894868,0.0786577527171109,0.765798927246893,"Treatment"
"R06C7.6",-0.707496970194192,0.12422247748215,-0.396867841735901,0.242143783558672,0.0796367386780342,0.855263112109931,0.108258499333728,0.688920239595195,0.03959284632836,0.890839884548291,"NS"
"R06C7.5",-0.461186247711777,0.0377199501745076,-0.250882997349893,0.225079247541117,-0.120740110911891,0.779243597310748,-0.00974649498231643,0.98097429767111,0.0957886576262502,0.722191446083929,"NS"
"R06C7.7",0.334484725032288,0.258354252095704,-0.230382741393542,0.328995815625086,0.241592115595481,0.446538068559024,-0.14119684573984,0.597672412493981,-0.516627098449624,0.12457965457175,"NS"
"R06C7.8",-0.108440159121851,0.728908214002694,-0.0147944429447641,0.960965568713526,-0.157814730724946,0.66577992128316,-0.0709556601746643,0.811533857654984,0.0623170804033827,0.847169269482797,"NS"
"R06C7.9",0.411444910346317,0.335107860339316,-0.152759153900602,0.637728913828402,0.238814084091759,0.498885323023769,-0.0624806151095795,0.84721443379656,-0.375621010528188,0.294286829956554,"NS"
"R06C7.10",-0.16644006141175,0.802758519618079,-0.239294339206733,0.546305058728535,-0.0901947856904157,0.694193139638888,-0.159313399375252,0.458123733426266,-0.0398109232886049,0.845560724923314,"NS"
"F21C3.1",0.444502897567857,0.299512069956967,-0.160644368036104,0.623927187407398,0.600503489259731,0.129080738339369,0.0226728903626897,0.953297393787896,-0.396754585359037,0.269571400750881,"NS"
"F21C3.2",-0.117920565010382,0.861600805367732,-0.345246867014034,0.372098919460849,0.0296546765693852,0.950683706550667,-0.0564736201225358,0.833180540428495,-0.083095938219185,0.67342160655337,"NS"
"F21C3.7",0.484721453362362,0.250200285654711,0.468821269318462,0.275228899734952,-0.0484182960303072,0.705796857623607,-0.0695249499081307,0.656674287137618,-0.000933799629114959,0.994450380090422,"NS"
"F21C3.4",0.457344278951889,0.278271045670388,-0.132677736896003,0.694347310875248,0.258298892354942,0.438916951352921,-0.0511348644958912,0.882478232008771,-0.368269038783857,0.283942008888425,"NS"
"F21C3.5",-0.195089733519861,0.588579987863293,0.23397616571147,0.364400203297429,-0.0298855229209467,0.965832956857071,0.241676936198975,0.337363260784442,0.419040408863983,0.27946714781546,"NS"
"F21C3.6",0.176571392912484,0.321123154892895,-0.052249890757816,0.898131296519579,-0.027475882954731,0.711371921057511,-0.150742717527181,0.101148813466368,-0.0287784310990262,0.427943800930667,"NS"
"F13G3.1",-1.25199062513511,0.000656689944988229,-1.75069879368125,9.03221242579494e-07,-0.163409878765428,0.66577992128316,-0.424353457096786,0.112181749168763,-0.197418108680891,0.492941249228195,"Treatment"
"F13G3.5",-0.416007842751753,0.028188573368812,-0.0176937044662337,0.948707920504128,-0.149790477880623,0.649547704594236,0.123509455730799,0.615584910436677,0.326461739866577,0.225468501192138,"NS"
"F13G3.6",0.13069579920606,0.624767386170744,0.0308200995587573,0.907611290498327,0.252314039585469,0.342887722591371,0.137855921177107,0.574226218399284,-0.0704984458362753,0.822734615155336,"NS"
"F13G3.7",0.142042861255329,0.715165127021925,-0.189674481204052,0.461667376638784,0.124413944955943,0.779243597310748,-0.0881123957093147,0.764495171842311,-0.26064664625626,0.401937026296643,"NS"
"F13G3.11",-0.263363854805921,0.513882351572986,0.0204037787382291,0.956191661146062,-0.0388566282013549,0.957681232641251,0.0882305832951914,0.765256412176124,0.151727365094235,0.61016081453808,"NS"
"F13G3.8",-1.56921356740994,0.000598872389229921,-0.51737167378982,0.142583270523614,-0.130306111676182,0.70143292256988,0.0719664020182168,0.801504439901625,0.234896791809012,0.384861802676659,"Treatment"
"F13G3.9",0.0474300470448623,0.935275394048096,-0.0153037078228159,0.967625723964075,-0.0159373629102955,0.985977546634344,-0.0395814642719314,0.917843962942951,-0.0325804599041257,0.926844207070182,"NS"
"F13G3.10",-0.592703943988916,0.11014148359912,-0.0266587130664815,0.947583879866662,-0.0914260101358574,0.842606640424475,0.126334902572722,0.655404537023227,0.318953913063359,0.360849208948408,"NS"
"F52A8.1",-0.547274390609173,6.73701979457895e-06,-0.222888894573314,0.0867370920637323,-0.0944427496660948,0.758944628142596,0.13729758609079,0.471745174626968,0.261980958703184,0.197842032567211,"NS"
"F52A8.2",-0.317504766238859,0.142379995561649,-0.186404852576173,0.332502756018449,-0.0122616916539149,0.98750934836588,0.0381351527797783,0.914727223280266,0.0603043627378799,0.844768050646499,"NS"
"F52A8.3",-0.535098067316221,0.289741619560247,0.00646859692977703,0.990018570666408,0.0249772831076005,0.964403581611497,0.204155940481145,0.41362857932379,0.163780420513859,0.481210301705154,"NS"
"F52A8.5",-1.577807507144,1.06031489521188e-06,-0.851804794314272,0.0049084731320498,-0.152242159969859,0.697815693272551,0.0796483852756947,0.790773153064529,0.29420286448398,0.362246361237255,"Treatment"
"F52A8.6",-0.43777462646613,0.152526990357609,-0.489314790790562,0.0494994560902552,0.201300992246411,0.561029144509812,0.09255482925008,0.749580279407109,-0.0654135095191335,0.826265699373211,"NS"
"F07A5.1",0.0675042550273797,0.89004475985361,-0.0567705355443826,0.860095688743168,0.193249890710948,0.599247093955732,0.0775080150204936,0.800016595794805,-0.0754214694494213,0.805394051680074,"NS"
