,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,G1,G2,G3,G4,G5,G7,G8,G9,G11,G12,H1,H2,H3,H4,H5,H7,H8,H9,H11,H12
,65,52.5170453783012,73.4990157823415,77.2081337812222,57.7308207044282,84.3400203489284,72.0631773686241,89.2488047734967,95.6374103815122,91.0497459945689,59.2093161359608,94.9496505199249,194.117212349043,121.40277662158,132.262140465375,108.820514749786,92.1244338224608,107.337815374008,116.943274718563,96.4632291816411,122.004821470392,122.204210243377,136.15402153798,138.647310702621,193.69534870259,86.816313553499,97.5237920740717,82.0599742415495,61.2482447435668,60.6117553753227,91.5729560978705,69.0260282490869,87.7474698452909,100.784086549199,83.011164067771,111.133443378144,95.1203261425089,91.9405074999775,79.5045743716066,79.5470751686821,82.3896711127898,64.1213860114913,98.6858151946301,61.8312345784655,73.2563135486612,87.0325240562922,65.3974699523187,87.1638311008583,70.0842880713685,79.7500334322315,68.1805035883626,55.2282644666079,45.4599371450549,61.9882468971248,64.6724879001022,53.7542558019898,60.8868940607329,53.1772148813518,61.4993031027657,59.5577709743159,47.4391138440807,3.67807660543451,3.88096687803721,4.32614717156582,4.12884789211137,4.28003125858066,4.75950355419263,4.25424656837197,3.82394548702138,3.2624668324691,4.1490046027821,1.9999214676817,3.6727305781838,3.45294027751697,4.57206058489595,3.22105456685364,4.28730354566721,3.88572928686756,3.97522875522873,2.84648273640948,3.39619590024097
,65.5,63.9339721450735,85.4299819411688,88.8337289023157,71.5660785110413,94.1006797268446,84.5489295325674,92.3687930080775,99.1587233197492,99.5605537916829,66.9168442599366,99.7966204255106,217.487695918066,136.851564371549,150.851983861841,126.763263447809,111.728711743208,125.056673466219,131.362405531423,114.127438303121,138.93285387912,133.025968860532,147.205625750851,148.646327244264,204.061839196184,99.8657415578666,109.776800741565,102.423257714334,79.2335667795724,79.4764857278292,104.929039464293,85.426862689447,105.114202013775,112.327245551684,96.6709291831396,116.821017654421,107.581384673731,97.9864707652009,97.9692006602322,94.0750911380296,95.2761876394252,79.0776713893965,110.300500136648,74.8406909867599,88.9731881826597,98.5698506420308,79.7635853571956,98.7065570345483,85.8031537547213,91.7903249366007,82.3506748115872,69.9438147993953,64.2441304585664,76.3905402355965,79.2559968455487,71.9909200361951,78.4146834364853,70.8414061792521,73.9409887541739,74.4974831777429,61.5692703025818,3.16333186359839,3.4737970845635,4.26210431781016,4.08841153148916,4.1652299947304,4.70872403694136,3.91416514983575,3.98231807630339,3.22096352131177,4.11721631962013,1.52071210212864,3.40315852306031,3.44316267743784,4.27623192270994,3.16812125678769,4.28416567687486,3.66377495598186,3.69428595673679,3.38601955445051,3.21114831404907
,66,72.6177882147331,91.3739287862713,94.5643906625435,79.551739473226,98.5200948486781,91.7621401200875,92.5448923660483,99.4813540487087,102.269556401911,70.9651627560238,100.743545507466,256.903604331211,148.046254741924,163.625747299886,139.936328825437,126.801525615615,137.801886258934,141.462238047458,127.648367482456,150.285876337865,141.117064423112,154.331438773446,155.593481704524,221.320579711103,108.976798526109,118.849315391416,119.403283144191,96.6419499955264,96.0143814541698,115.412466628648,99.4860103822732,119.16546067177,121.167023583413,107.627254442852,119.217495933887,116.15628881291,101.508162064899,111.74872088361,105.501402835629,105.354561617274,92.2481866225669,119.131906357395,85.9346884479933,101.661682465931,107.026623903277,92.8407695785379,107.382854098571,97.0401420978747,101.383054383019,94.2071136375926,82.4398817205183,81.8276585665012,89.0719728826114,91.6885684075103,89.4459140635163,94.0396616276166,87.87799420226,83.8936797500853,86.7629321142892,73.0834309140847,3.09906460144884,3.01862268335384,4.25247190613698,3.83810208151868,3.71839860787878,4.32580677213093,3.87744608004652,4.03440010671721,2.98046231596811,3.88208178812431,1.49228430539767,3.13604239501876,3.53625717017002,3.82578187294951,3.56158160449644,4.55643118934847,3.41971587191603,3.58714234684101,3.65622689245413,2.89487751316778
,66.5,77.3540826995777,93.3095251644954,95.7691686790133,82.8512835759091,98.7879950815711,95.0894167798272,90.8694736004927,97.3261491386559,101.706353940437,71.7211745354543,99.7448094858648,324.252428622818,155.75930146337,171.462481454347,149.442396313558,136.683193161507,146.653127599566,148.301624552793,137.157411662982,157.778130206494,148.120766545115,158.812358190781,159.789495906727,245.329492497163,115.741088032852,125.056409439092,132.493007125562,113.098456683231,109.900897498619,124.24811993238,110.469246824735,129.865893931203,128.289627752711,116.00801362701,120.606983625357,121.726220840295,103.672502439926,122.176218354582,114.345322628636,113.219008495415,102.677192544611,125.595201605708,94.2259179250093,110.873496633162,113.157110368561,102.691589503079,114.101506008893,104.664897337735,108.990188921412,104.637608201073,94.0413188832883,97.4949159339681,99.7469276552938,102.105301411807,105.064001746213,108.211372477826,103.835560870017,92.0104090895612,96.2777415878152,82.7927340682301,3.24033485610209,2.55926300831635,4.07667884128824,3.50623622554571,3.76300566711609,4.11276070104316,4.45785259812698,3.71469490112884,3.29339669719968,3.78854126126015,1.70025289795689,3.2416457050025,3.56793705933137,3.3376018616388,3.56974872132776,4.58642817151724,3.11833214116228,3.37122337734081,3.34199875309753,2.58133655366288
,67,79.5721353695021,92.2669675037519,94.8099623855353,82.8864829103188,96.5390979070846,96.0731253036611,86.7580059665165,94.1735110204495,99.7103525743405,71.727475833339,97.9516244728266,440.796012081937,161.376024149693,176.474697810875,156.388119570191,143.4286274007,151.919684221901,153.070879057654,144.45046511171,162.35047689056,153.053224279206,161.461873881024,162.323069588359,275.010863377202,120.518816832381,129.489670886842,142.038247640336,127.369750487352,121.212455848522,131.120481671654,118.364410809132,137.085060216734,134.151977127204,122.359702366298,121.320872482389,125.666404342845,105.501699139625,129.456624560622,120.611971511288,118.870021776948,110.162534440742,130.149936789737,100.415432799127,117.213272117824,117.894371557101,110.340097371989,118.806020880433,109.858968662031,115.095784691739,113.095999279098,104.920132608737,111.508164227662,109.020418141018,110.757018572112,118.593950451927,120.216588835208,118.493832862915,98.2418257867744,104.090863966115,91.1736392323169,2.65055034443549,2.78001500556007,3.54982908738566,2.99361839630211,4.14624870238231,3.51710084624818,3.9658379353765,3.6227944261002,3.6595219643412,3.5778608886813,1.69563212237625,3.54486961580091,3.73087976457811,2.85253138813277,3.16650450846385,4.22913193038573,3.06578730759162,2.94979186107037,3.58678238980997,2.25938606416025
,67.5,81.2488574911413,90.3614223259724,93.9810534129883,81.9742558363225,94.2081639212779,95.298571264741,82.2162721806988,91.38437879341,96.9543914789192,72.1742243743881,97.1981127567619,600.277616076767,164.961888256422,179.121433232093,160.956165491766,148.160154538434,153.721014754791,155.741472499833,149.581614610819,164.730484369049,156.280471646986,163.299828431624,163.986714591285,307.091943756682,123.582352795403,133.320479115424,149.239708262653,139.362292034846,129.800457905981,136.360302719886,124.878110703173,142.644111198932,138.264979284837,127.241688135847,121.10666992505,128.327429402764,107.4244869131,133.413993519942,125.137308196012,122.823090653852,115.704608077223,133.612341200378,105.211951012348,121.216774355267,120.596670339063,116.831140377323,121.409989513189,112.854906609612,120.431046663053,120.433360969171,114.880731467047,123.235497401614,117.94613787137,119.098370470487,132.069260205712,131.237497400251,132.563869024008,102.959560941567,110.643443157284,97.6815756420859,2.43309063293202,3.33983604560609,3.10267857195379,2.74878907488113,4.12457064600551,2.4848613755666,3.14819145417903,3.31976544991932,3.44974507043156,3.25921402168626,1.99712880377859,3.79744389757968,3.76589505209591,2.84977666205481,3.18890317681752,4.00483833110081,3.332565996575,2.67237853389588,3.78768985388598,2.09499082464595
,68,82.5860937687992,91.232708558375,94.6081099073958,82.3388660713931,93.9108921861252,94.6984335247159,79.7120024510152,90.0364903770574,95.8365011822023,73.2467547158114,98.822604283924,757.459558993395,167.533369670114,180.462076413659,164.068349579046,150.810698384674,153.398989933268,156.739500761171,151.859308701529,166.439921974559,158.701809488211,165.090956990651,164.833342113684,336.351997599002,125.66399916409,136.298472162601,153.962716668238,148.990660214153,135.645147433673,140.278801021646,129.839484140052,146.542712111678,141.528817685233,130.607823448488,120.903236389777,129.214551901744,109.856178109559,136.044635066359,129.46949026472,126.411443033709,120.056280501036,136.256573510046,108.969151705747,123.852619159618,122.398232750653,121.473856811575,123.492817273669,114.432049423433,126.269994621282,127.59140876861,124.858351468922,133.538342675266,126.144934914913,128.132158319118,144.809755847818,142.97918658523,145.635446875073,107.826499836389,117.134819392631,102.858060767314,2.47471356603768,3.61914808770609,2.47972747339537,3.0072432850373,4.1963585269674,2.58514711648496,3.25777961108372,2.63570292600201,3.727391007074,3.09421064429023,2.5533647438894,4.10076725175247,3.46444850529201,2.89500911688981,3.29676755130981,3.7320999025423,3.36796475209661,2.70940613221069,3.4500902342163,2.36984297545246
,68.5,84.9916695818133,95.5811245960597,98.4410490113653,85.4829415587897,96.1958782377476,96.7237305661126,79.4929055309815,91.2362078675619,98.7519657813968,76.867870049005,102.702327691958,876.210728485295,169.372730349043,181.629583530164,165.749371134523,152.050865806439,152.343570689619,157.031811994219,152.817053043664,166.930787959604,159.950849456793,166.753076380157,164.328452349064,366.414774627902,127.121726388214,137.714221417903,156.201653132906,155.119025279072,139.344892819636,142.728846671612,132.381739899877,148.390423199823,144.195059469881,132.635804266378,120.924539292003,129.897830367607,112.791351839214,138.291687138507,133.502700820511,129.771246590505,123.016581625368,138.438098540557,111.338896980575,125.773698969993,124.864483812612,123.922878074152,124.816232507149,115.669713896337,132.896107970744,134.762447107429,134.805739908294,143.351262989824,133.793548271202,136.819385281988,155.258381920976,154.06617051042,157.559606856122,113.750693327872,124.939731613334,107.232513944825,2.1262963105662,3.86069086185336,2.01349275361588,3.07549270716896,4.64198012908241,2.87948819876175,3.36965781782021,2.63607891932327,4.17663899790762,3.0279934973297,2.85295043076349,4.15200916642101,3.22057683930387,3.08142446062459,2.89977435789774,3.22868700908776,3.05155786336428,2.65061312377196,3.33367856981533,2.72365984102947
,69,89.8819517194515,102.646130736152,105.724146736157,90.8367020927305,101.084641697982,101.688096088128,82.3934531512941,95.5368323048149,104.705123355421,82.718285907192,108.376616307615,928.551261021,170.444478891521,182.392172098567,166.09372387376,152.777368968716,151.030676949061,157.059625223111,153.36048836428,166.62982546959,160.165008094037,167.821805667325,163.821804540874,420.631437303004,127.669804670171,137.813120875145,157.053501001817,157.816598645278,141.053599095579,143.576208954558,133.955304609859,148.982327448746,145.733596298329,134.155424606904,120.444792934162,130.550393085356,116.010175747046,138.90524888761,136.735776423181,132.180979287866,124.984535384245,140.927450984757,113.525700542481,127.053136400542,127.38905120559,125.530465586561,124.942436036161,116.804317292381,140.64529660751,141.885062019022,144.74306875577,153.15642057838,142.396344960621,145.247555089043,165.057757131208,163.183654298257,168.562973048205,120.788202294868,134.755347633534,111.170378197505,2.11254062879607,4.04914215348634,2.07966008439604,2.87746490619753,4.63735451260573,2.39360748005134,3.14945240111871,3.05336037939861,3.64375696622335,2.74610358290022,2.81499370040592,3.96195500640454,2.98841650757998,3.28378815976191,2.65293563489331,3.27342471778371,2.84327376162861,2.50684405939677,3.42240393784419,2.83554559252758
,69.5,96.986513583832,112.455478780795,115.068457873143,98.2046511152751,108.667229180539,108.600572974617,88.9348850594542,101.898961596727,112.666886765011,89.5846363450876,115.978302591766,867.475102836632,171.013096030625,183.317229707225,166.189445846871,153.019295346318,150.316891620156,156.921174818336,153.742401519073,167.067339955443,160.307047147116,169.131484376082,164.064511662088,543.150831688557,127.237147407098,137.318701288842,156.779130518795,157.40020730225,141.19133648778,143.197397276429,135.039564977484,149.163087094086,146.1155612718,134.902904188846,119.631989567469,130.119834337081,118.959784622453,139.342530827358,139.651019994363,134.127340438869,126.79444527262,142.917839880913,115.689391356994,127.935703320558,129.459893270126,126.444458513681,125.08594394584,117.732542786656,150.119397368314,148.732258415876,155.023773066464,162.284232526255,151.825003265388,153.255703150457,174.660279801281,170.481651516933,178.73563738481,129.568566922572,147.55221654014,115.368887377281,2.37050153253693,3.87535113015213,2.33896790525523,3.04057155511651,4.19269222495313,2.43004710909071,3.22948522692889,3.21489627522453,3.23902299815137,2.35935088321082,3.00506772153039,3.89408158454472,2.74651139457484,3.1242952246032,3.05769462369813,3.33039395004346,2.6530067789501,2.51087947175932,3.1244153957723,2.97014678620184
,70,105.142951583751,123.248768021818,124.464800881521,107.322201546684,117.451685175398,117.346228220583,97.7022824773867,109.686224861121,122.700926495944,96.9503764369681,123.357495197002,704.531409262908,171.713808629591,184.941534710669,166.428293337575,153.380830791858,150.362751794604,156.958396248857,154.152079034954,167.678681747346,160.549327385145,170.543586361081,164.746603274962,709.245323629886,126.478788014502,135.827625115468,155.592853906925,154.471057711059,140.359624207366,141.979186323589,134.763389450841,148.835200872189,146.520615759657,134.884654180607,119.189673399818,129.477318265193,121.127641163685,139.439520917898,142.318432009492,136.112797383048,128.535585168195,144.135042851822,117.287223710605,129.018089862185,131.680917280212,126.648330851483,126.098107439855,118.3210289798,160.259103680106,154.572945589921,165.967989644198,170.463163846493,161.294068342207,159.034079766485,182.757934587246,175.785362321684,187.146117930564,140.030720117741,163.660459435986,120.364109805233,2.34389198063417,3.50641122999485,2.94369179838378,3.16423867891035,4.01729944110411,2.92643090146282,3.5596961341779,3.58077533135958,3.33546229377311,2.3292101194142,2.97441525543849,3.77761860065419,2.66549314737324,3.0239077021098,3.2251301208828,2.94525971327477,1.88427829555997,2.53707519718125,2.68542406168535,2.97870267235368
