,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,G1,G2,G3,G4,G5,G7,G8,G9,G11,G12,H1,H2,H3,H4,H5,H7,H8,H9,H11,H12
,84.5,2702.61857759371,2773.9027833737,2740.49979683704,2746.36694422057,2720.96696278356,2800.74128569198,2735.69207201115,2697.41159824638,2765.52727093855,2836.30795517858,2846.61300520592,2631.17821312331,2661.65573037345,2620.42334752505,2632.00235156828,2616.88224874459,2593.33934570297,2630.16905248389,2627.00613590307,2622.04321409039,2710.76832807068,2650.88332752495,2634.43970540451,2619.84299756242,2614.46088487433,2606.78572852294,2640.45550088765,2614.67535655827,2594.31858864785,2619.7949783883,2621.03677283805,2609.24495316421,2698.99885977894,2629.66681201681,2605.1627548428,2615.71270071318,2558.82013682588,2606.62690380943,2600.58075730172,2660.43941170153,2636.9768515329,2687.90767520582,2637.6406090576,2626.7364233614,2685.48067750605,2638.98025705237,2626.79114244957,2646.85798046393,2599.83608653386,2641.00087510005,2685.0203990587,2627.47896350837,2623.77172938534,2622.97748680997,2640.95952659917,2628.08940259567,2631.24610326486,2623.87590286929,2663.64614908691,2615.64560135089,2543.32169534191,2572.96780079376,2594.39117220698,2566.1038893956,2594.0501084265,2578.71722539289,2574.65229734092,2581.76203612762,2579.81630230699,2569.93300107223,2549.60047494887,2564.72274920897,2610.3770365325,2549.74039666081,2557.23867187021,2571.80461019219,2580.85861275705,2547.49965703557,2590.09798219798,2535.6319411103
,85,2683.78517626212,2748.95393013456,2716.05196676892,2723.11938274953,2699.01891409759,2777.92014462918,2718.40708668091,2681.75469267325,2746.20277035878,2806.44164162209,2817.44090327864,2629.36544929428,2658.86476848288,2617.45937475273,2629.49351447982,2614.5290183454,2590.95979474731,2627.35387570981,2624.67228610187,2619.42391313016,2708.53805919705,2648.37044283094,2631.80250663247,2617.86783956849,2611.98225739698,2605.03610220929,2638.09166113609,2612.48712864338,2592.29107622802,2617.43224207078,2618.96766919916,2607.09545277957,2696.31480571466,2627.63725792661,2602.83221955197,2613.86228479431,2556.62623103652,2604.4290075432,2598.2041886662,2658.25858015761,2634.80006305662,2685.17580132278,2635.05196914777,2624.39247837444,2682.39763734792,2636.4049870903,2624.42256249795,2644.12282159586,2597.56755968361,2638.3317062437,2682.47455386343,2625.44624479085,2621.65254973131,2621.18822559931,2638.61321366415,2625.73735413899,2628.96946813256,2621.31885452058,2661.11187140346,2613.56385861764,2541.98988777859,2572.26277244899,2592.91285636731,2565.0442014237,2592.74189185171,2577.43297741608,2573.86282144575,2581.09802105585,2578.6123596053,2569.22211858426,2549.20274284409,2563.82541203865,2608.87139577558,2549.00879946674,2556.19228416249,2571.08648821242,2579.9249176964,2546.94743475888,2589.05364374854,2534.99344289387
,85.5,2665.50422699811,2724.43719206392,2692.48790281871,2699.55575089707,2677.63963735562,2755.72980123724,2701.2688234246,2666.27400698429,2728.16704549404,2777.68814460916,2789.60150638439,2627.47187198103,2656.05615224556,2614.74735545166,2627.05700267591,2612.34314247208,2588.95486053254,2624.45348066679,2622.77377301623,2617.19354905366,2706.23309428627,2645.79955619952,2629.42461751662,2616.15916025278,2609.64532590001,2603.13090593108,2635.57013190717,2610.20780243422,2590.51244435557,2615.21684147602,2616.98010455446,2604.96515839986,2693.80765139833,2625.53925550869,2600.33990096657,2611.99738413535,2554.29996791366,2602.32434433504,2595.92003729747,2656.13770093522,2632.4159367061,2682.53007020071,2632.3729209171,2622.16355437071,2679.21534366025,2633.94010420643,2621.95610773036,2641.85659819062,2595.48791192668,2635.99353120929,2679.86465437325,2623.42053738191,2619.58561822581,2619.08089082202,2636.23794234809,2623.51395451288,2626.72180070155,2619.29563799613,2658.89261248656,2611.42771538848,2540.76044637237,2571.30495168234,2591.63536045049,2564.15447249426,2591.487836141,2576.30854673506,2572.91834612059,2580.17143424685,2577.37956927962,2568.26602890648,2548.33581276606,2562.79960870111,2607.84777760888,2548.06614029936,2555.15341964808,2570.11699427756,2578.95322863,2546.25801214047,2588.07196365099,2534.4160708712
,86,2647.84730159471,2701.9078182764,2671.25419659657,2677.22512082532,2657.10875901473,2734.46577601727,2684.38240633897,2651.17459928145,2711.43020805153,2751.79768727843,2764.85405386184,2626.03115647673,2653.39804978726,2612.06059793867,2624.78683936423,2610.61426696714,2586.86180700054,2621.83353485108,2620.82185885949,2614.94440773757,2703.64989975801,2643.35691578871,2627.34675019365,2614.5616381745,2607.56839430293,2601.03416864288,2632.84968370266,2607.88373993607,2588.68097857143,2613.10462048275,2615.0237332413,2602.76225210888,2691.51980079078,2623.43798148392,2598.10941112352,2610.17165547984,2552.07105290056,2600.4791876785,2593.60776528924,2654.03187968092,2629.97970279243,2680.01193321257,2629.84636475215,2619.85188916073,2676.50029520629,2631.89167312261,2619.50984746719,2639.65178253215,2593.58838852412,2633.60546949804,2677.2481961418,2621.49798042322,2617.31495711946,2616.88828854765,2633.73016263723,2621.25519972519,2624.54518128732,2617.50288472289,2656.78932583131,2609.48990465549,2539.99938608255,2570.70696433249,2590.61917923272,2563.63743384282,2590.40895267801,2575.53656148384,2571.80431610898,2579.35182588397,2576.27432235662,2567.09229091939,2547.82233304761,2561.85176661996,2606.72727932013,2546.90234487651,2554.35622147965,2569.02510887499,2577.92337465997,2545.2548108767,2586.95455318389,2533.82800744499
,86.5,2632.14011985373,2682.33642059958,2653.22090456712,2657.38752127322,2638.45678919775,2715.10977438462,2668.53144550996,2636.83776639329,2696.38687846754,2729.87531657221,2744.28376405941,2624.522989279,2651.00802211106,2609.54581741636,2622.71018667659,2608.75454846327,2584.92267868483,2619.50309771653,2618.95140088415,2612.8999378414,2700.91467113602,2641.18633780036,2625.37179202711,2612.89802072561,2605.76106861973,2598.72307953985,2630.29739344252,2605.85024112705,2586.65781257237,2611.24116055985,2613.37114854053,2600.67758226824,2689.48754749477,2621.53179777411,2596.2598802445,2608.63785946108,2549.87822163693,2598.65598585648,2591.60944185428,2651.85549479121,2627.6864393655,2677.49748431311,2627.63622279628,2617.79566370121,2674.15396210024,2630.41600333742,2617.07619076362,2637.65775068424,2591.80093511145,2631.52241447702,2674.52755083571,2619.48247276697,2615.26721186249,2614.65613616886,2631.30975084977,2618.95234503459,2622.38239128656,2615.90369650563,2654.61982690209,2607.61534911701,2539.6172558102,2569.89449111073,2589.72999625511,2562.94178788731,2589.31524354337,2574.60117980873,2570.95339609156,2578.53200320808,2575.20492026468,2565.89614938271,2547.23809603338,2560.88060368383,2605.75973272009,2545.77488163515,2553.76064701948,2567.71011788255,2577.12672134072,2544.3415671848,2585.80208869536,2533.20465965192
,87,2618.7507589681,2666.49842624685,2638.89912694824,2640.96282916223,2622.9607882346,2698.77143315333,2654.24295920933,2624.49026862779,2683.62122623259,2712.90966465572,2728.33306884075,2622.84814586039,2648.47835624429,2607.32530553209,2621.05135965284,2606.71140452713,2583.0156492921,2617.42035958126,2616.99501646737,2610.76083437378,2698.37240411706,2639.14071634482,2623.35561477963,2611.50365450975,2604.02534530878,2596.39264979475,2627.74635268594,2603.88389361711,2584.54799791944,2609.40840889819,2611.29058811523,2598.62529748577,2687.22603162746,2619.51388251316,2594.69141498412,2606.89374943279,2547.68283021039,2597.03222755822,2589.55876605325,2649.618214993,2625.34889891736,2674.85151043102,2625.14300969392,2615.87874434548,2672.16390783666,2629.02512884102,2615.06913354437,2635.92531030852,2590.0584419063,2629.56479962834,2671.73111273721,2617.63817352974,2612.9831962642,2612.15159134191,2628.99838821495,2616.92062694638,2620.19921159766,2614.3286654093,2652.53274541216,2605.90058590261,2539.51911038542,2568.9862458509,2588.86350684082,2562.35509740451,2588.42085447048,2573.72623706846,2570.08877107397,2577.78410426948,2574.16003372911,2564.72539437136,2546.38660694223,2560.20067436683,2604.98757516642,2544.88506394799,2553.43530663896,2566.32100599611,2576.13421590364,2543.4058181012,2584.50089111368,2532.61355941441
,87.5,2608.17649594456,2654.43936859087,2628.39251278179,2628.25979230301,2610.70871298132,2685.74040878154,2642.55101262013,2614.54260127554,2673.58390712541,2700.20743987938,2716.62762262978,2621.42342957196,2646.50582601252,2604.95632000285,2619.20819533449,2604.79816961428,2581.15961877933,2615.53595561919,2614.97023279891,2608.56782398187,2695.84138909686,2637.34334683257,2621.09325389812,2610.20774375274,2602.36756001706,2594.38198358319,2625.28403129905,2602.22474846958,2582.17342321927,2607.66248989949,2609.07237802659,2596.61018901489,2685.16755142181,2617.24422439267,2593.32921048938,2605.09600815218,2545.62414602712,2595.3460625681,2587.71896601726,2647.31142186996,2623.02811542118,2672.3928025977,2622.95939955975,2614.0273449153,2670.34883013764,2627.49005097934,2613.28772380876,2634.23291256891,2588.1811374714,2627.64737137484,2668.89010463566,2615.80001833698,2610.69557390907,2609.62903988614,2626.52202062183,2614.90996944931,2618.3401606823,2612.79291092058,2650.69232374343,2604.3162426986,2539.56436944374,2568.36010464896,2588.21053397171,2561.71192298117,2587.47277892779,2572.94178219671,2569.25570004482,2577.11658119731,2573.525390179,2563.49815046535,2545.66269520732,2559.25315277556,2604.37600671077,2543.81555443822,2553.0277546886,2564.93802405784,2575.09960520177,2542.55090156359,2583.32699633518,2531.84996647767
,88,2600.15473003634,2646.01085244475,2620.91942363229,2619.21887723628,2601.68074807113,2675.78929154827,2633.24812832143,2606.59599825008,2665.9640848545,2691.03230366351,2707.97651207625,2620.26129359866,2644.72759292412,2602.68473069846,2617.23947172612,2602.63618356378,2579.1545488773,2613.80101336821,2612.59516866724,2606.34275573541,2693.45635140325,2635.88272867768,2618.87732720864,2608.80571470834,2600.59774714971,2592.31745001907,2622.87916142563,2600.59358213392,2579.68959266983,2605.86241386465,2606.9257082726,2594.50985155415,2683.09864768971,2615.41701116376,2592.13546778677,2603.23047020335,2543.81052023104,2593.16308764378,2586.03799936727,2644.92083423716,2620.97382523085,2669.95369185186,2620.79858177218,2612.25268778903,2668.66287998521,2625.70207614102,2611.6943127662,2632.34349895369,2586.01887939646,2625.58662696905,2666.12577913679,2614.02028212035,2608.39791067544,2607.38388823112,2624.09649354975,2612.69779704803,2616.3592778219,2611.00155969859,2648.75232150187,2602.91545447137,2539.47824245014,2567.74165876741,2587.52696168093,2560.86219682561,2586.63569316226,2572.16206578414,2568.37341228445,2576.69885463927,2572.97909855432,2562.34026602808,2545.27914189522,2558.65532937677,2603.52077436218,2543.13526454937,2552.78161673137,2563.71130909569,2574.09775983046,2542.00270673523,2582.34009679492,2531.04688385838
,88.5,2594.42780705623,2639.85705293972,2615.39099908291,2612.74319850752,2595.47546868934,2668.38024061062,2626.40410622221,2600.52619795647,2659.95476448462,2684.24835381546,2701.45729265559,2618.78631190634,2642.94360777663,2600.53569575467,2615.38515741437,2600.35033585754,2577.24477878981,2612.03025989883,2610.41222965891,2604.30631105434,2691.28006393574,2634.25280324138,2616.72448766664,2607.45145574305,2598.82170959809,2590.43525399264,2620.58834796912,2599.36754021423,2577.4150365044,2603.98151353907,2604.78367773742,2592.27925180095,2680.83634666676,2613.6082331435,2591.0209295018,2601.18154886657,2542.07984541991,2590.8633628942,2584.35303020959,2642.43414943583,2618.82733957353,2667.48020065924,2618.66843998458,2610.67697050953,2666.97377905154,2623.73525725463,2610.07866447289,2630.74912295518,2583.71607724776,2623.65634373553,2663.53242798448,2612.32145905602,2606.56884678644,2605.20346562854,2621.90575671056,2610.70583766284,2614.14976956701,2609.18711925467,2646.68007893433,2601.41198840412,2539.19685136032,2566.73630460445,2586.52791510358,2559.52301509201,2585.55643672619,2571.18254123882,2567.55593620282,2576.09977348366,2572.51438902216,2561.36113834461,2544.83162700067,2557.93121841466,2602.8713993947,2542.60686215511,2552.41263353773,2562.6954693159,2573.30638013672,2541.58917018995,2581.47561635996,2530.3640924195
,89,2590.09633533204,2635.38769990902,2610.97937606577,2608.1009463402,2591.21681795432,2662.8010858187,2621.21186627956,2596.16766969854,2655.13746643941,2679.32465878262,2696.1328744898,2617.47181662983,2640.79950127587,2598.47134843311,2613.57770564208,2597.84233713953,2575.32246389667,2610.20091562925,2608.19941636905,2602.22612923693,2689.15956219279,2632.26081987461,2614.69315461601,2606.15197601613,2596.97470141627,2588.51682691825,2618.03224134912,2598.05822442299,2575.40143305783,2601.89737728241,2602.26911712062,2590.12443936281,2678.45979217613,2611.92549551911,2589.7862611296,2598.77729824328,2540.44291902059,2588.53028835942,2582.64145711301,2639.89208371136,2616.44536108462,2664.97498251588,2616.62146423214,2608.83752007989,2665.00966892026,2621.73071713966,2608.59835927383,2629.0244879838,2581.30473288922,2621.5341063046,2661.02093731598,2610.80471736021,2604.58280795201,2602.96648958574,2619.82578306334,2608.87411237381,2611.94271450167,2607.40693331021,2644.46419547808,2599.86560247908,2538.49863852814,2565.92945309499,2585.63631895851,2558.27755893854,2584.51479791669,2570.24983008343,2566.621983372,2575.52014001617,2572.08685420909,2560.53128969616,2544.48686805068,2557.43647966814,2602.25354167152,2542.06228665866,2552.00070434495,2561.99880972367,2572.3338836235,2541.0767370961,2580.41677535153,2529.84041530899
