,Data Set,Target,Sample,Control,Relative Quantity,Relative Quantity(lg),Relative Quantity SD,Corrected Relative Quantity SD,SD RQ(lg),Relative Quantity SEM,Corrected Relative Quantity SEM,SEM RQ(lg),Relative Quantity 95% CI Low,Relative Quantity 95% CI High,Unscaled Expression,Unscaled Expression(lg),Unscaled Expression SD,Corrected Unscaled Expression SD,SD Unscaled Expression(lg),Unscaled Expression SEM,Corrected Unscaled Expression SEM,SEM Unscaled Expression(lg),Expression,Expression(lg),Expression SD,Corrected Expression SD,SD Expression(lg),Expression SEM,Corrected Expression SEM,SEM Expression(lg),Expression 95% CI Low,Expression 95% CI High,Wells,Mean Cq,Cq SD,Cq SEM,P-Value
,1-SYBR,tba-1,FAU5,,0.749417500656993,-0.416158426512766,0.0869933999003267,0.0869933999003267,NaN,0.0502256628501744,0.0502256628501744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,23.5646142192685,0.167469997052704,0.0966888478795647,NaN
,1-SYBR,tba-1,FAU5 treated,,1,0,0.0707891374060647,0.0707891374060647,NaN,0.0500554790941747,0.0500554790941747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.1484557927558,0.102127137484537,0.072214791458487,NaN
,1-SYBR,tba-1,N2,,0.822462044016932,-0.28197899375628,0.0810653996246312,0.0810653996246312,NaN,0.0468031302952454,0.0468031302952454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,23.4304347865121,0.142198233799261,0.0820981885622925,NaN
,1-SYBR,tba-1,N2 treated,,0.986645852082261,-0.0193957600842793,0.0227597347247178,0.0227597347247178,NaN,0.0131403389700003,0.0131403389700003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,23.1678515528401,0.0332797795176471,0.019214089663085,NaN
,1-SYBR,ugt-29,FAU5,,0.0658362244895402,-3.92497458588633,0.00368278719947873,0.00368278719947873,NaN,0.00212625818098715,0.00212625818098715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,25.2302085930735,0.0807023621195266,0.0465935304939473,NaN
,1-SYBR,ugt-29,FAU5 treated,,1,0,0.0587412388697253,0.0587412388697253,NaN,0.033914270073968,0.033914270073968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,21.3052340071872,0.0847456940130267,0.0489279492510826,NaN
,1-SYBR,ugt-29,N2,,0.0314467738338786,-4.99094417307097,0.0014237396375697,0.0014237396375697,NaN,0.000821996463006809,0.000821996463006809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,26.2961781802581,0.0653174193794723,0.03771102966151,NaN
,1-SYBR,ugt-29,N2 treated,,0.515692799205999,-0.955416194051271,0.0111141860369833,0.0111141860369833,NaN,0.00641677830027586,0.00641677830027586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,22.2606502012384,0.0310928931017864,0.0179514902022006,NaN
,1-SYBR,ugt-31,FAU5,,0.200330658157774,-2.31954487000458,0.0194222259444447,0.0194222259444447,NaN,0.0112134273772869,0.0112134273772869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,30.6645123102342,0.13987049865831,0.0807542700520627,NaN
,1-SYBR,ugt-31,FAU5 treated,,1,0,0.147713700102054,0.147713700102054,NaN,0.0852825445169164,0.0852825445169164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,28.3449674402296,0.213105822608593,0.123036704048948,NaN
,1-SYBR,ugt-31,N2,,0.0820892120249992,-3.606663550971,0.0135943107085758,0.0135943107085758,NaN,0.00784867894704366,0.00784867894704366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,31.9516309912006,0.238916224918731,0.137938346770598,NaN
,1-SYBR,ugt-31,N2 treated,,0.784414553290161,-0.350311792701547,0.0605707709143773,0.0605707709143773,NaN,0.0349705508924389,0.0349705508924389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,28.6952792329311,0.111401745995742,0.0643178280388357,NaN
