,Temperature,B3,B4,B5,B6,B7,B8,B9,B10,C3,C4,C5,C6,C7,C8,C9,C10,D3,D4,D5,D6,D7,D8,D9,D10,E3,E4,E5,E6,E7,E8,E9,E10,G3,G4,G5,G6,G7,G8,G9,G10,H3,H4,H5,H6,H7,H8,H9,H10
,77.5,2452.7953346705,2672.70934034694,2640.52802436209,2821.69646373127,3793.65755254276,3894.25711839383,4133.70772266541,2473.2364733076,2297.23903888496,7697.99260466293,7893.35038070248,7949.41385641164,8423.699778905,8434.93550568069,8457.41607935971,2320.2356481353,2285.37332273894,2674.74789306674,2682.75512605557,2768.62609449407,2527.56117974528,2546.51103126906,2540.07629477795,2311.50908591048,2335.81391201896,4535.64681402611,4683.80139442458,4675.85335623183,5033.15870148961,5094.96349202234,5108.73602651603,2304.97810197742,2427.57391673352,2774.69892558336,2821.83385982729,2864.21748059462,2681.78381355894,2476.74058160513,2553.84053592427,2469.01679380953,2613.92214453599,6937.37711960608,6985.84938865579,7192.99691980891,7344.13482996759,7715.15731799648,7473.77126092947,3130.69922511532
,78,2449.35466502957,2603.60962077862,2580.94584697589,2756.15904807131,3603.59866807084,3721.54092734811,3910.54922859356,2472.78333272077,2287.64311822187,7513.07327118795,7705.78912425343,7758.1728078579,8238.38930275053,8246.54199175189,8268.89192323846,2319.55953923053,2284.6262443219,2576.25554654955,2577.23586964672,2667.37156571699,2381.82208034077,2395.37005425916,2396.50152432431,2310.63704139605,2320.79280952291,3866.23242954273,3971.79061931802,3963.91996961286,4247.65271111001,4293.94407801899,4306.74420271254,2298.70233514833,2427.11355683708,2662.00136704228,2694.92244997417,2740.94210932052,2573.9181790254,2375.95970468612,2456.04535220385,2464.82399183866,2507.12341348845,6650.54322960235,6704.78472132864,6907.37861138967,6990.74440043463,7329.47519300744,7094.93364973052,2873.67625285742
,78.5,2445.98031721446,2544.55652045706,2529.44944980448,2694.62314343826,3394.2713606468,3536.36899815587,3658.35218287554,2471.80013894442,2284.63361085288,7304.84192176359,7496.01128664372,7544.11435397014,8024.54211483674,8026.40829066787,8048.39195325128,2319.01807107844,2284.0579262062,2521.89703392932,2520.59757014614,2604.32064710481,2318.29371926236,2328.78637361989,2334.74425238317,2309.75452349445,2315.35821923191,3293.81771780315,3359.54244154777,3351.16886389433,3561.87949057989,3594.88584244536,3608.370731703,2295.85938395108,2427.1315384661,2574.95891361695,2606.09525083939,2648.18263306853,2529.52097434419,2336.14613299468,2418.22798327907,2463.93039562144,2449.64141385661,6258.56820602904,6319.44681335826,6515.38266967997,6518.70669928039,6815.08837822884,6593.01270076341,2689.28995930587
,79,2443.02084105379,2493.60488233131,2485.53494285181,2637.33778022394,3169.67372197635,3334.14898769714,3388.60832022496,2471.10495228999,2284.57570632922,7038.58460156223,7232.97982441136,7276.44588311915,7739.2052211745,7728.60911186507,7750.43361754012,2318.26890673933,2283.43436715849,2478.74448954068,2479.06896728366,2547.88780023311,2299.10969226912,2307.86989291222,2316.21509955475,2308.81834417793,2312.96724225382,2862.40547415229,2896.48635180535,2886.73917378595,3031.55730727443,3053.86446503346,3069.11556121777,2294.145276313,2427.23463253805,2495.43491743376,2530.82859269129,2565.26555141961,2515.93954747108,2324.63050531952,2408.03550144059,2463.74117560417,2424.29393671454,5761.57932836722,5826.63990965588,6014.29709860861,5937.72076798993,6183.36152188733,5981.53513925585,2571.19177464407
,79.5,2440.18173394537,2448.34245228931,2447.5575614716,2585.18862823234,2950.90354244349,3124.4859432174,3130.92656117232,2470.51117190417,2284.4341764998,6668.2645488223,6868.53467938189,6908.31691654599,7337.64902617909,7310.16167961517,7331.54369114562,2317.75734215564,2282.73143215335,2434.6746242454,2437.62922913935,2488.22527780178,2294.65546659662,2302.29784337854,2311.38571957839,2307.86900541652,2311.16723745317,2581.35106977442,2593.24610570484,2583.10951906134,2676.6054878717,2691.63249767677,2707.96208494292,2292.991630452,2426.84876801598,2425.56741159281,2465.05126529569,2491.46248163726,2511.71502453238,2320.74149835007,2404.34936698056,2463.74376546349,2414.11681862292,5188.76099171019,5253.91719587243,5431.69927940438,5295.1789517719,5486.37664112178,5314.0180113404,2504.52629870391
,80,2437.53455168662,2408.76794938383,2414.10652106663,2537.17460543202,2768.57780676403,2924.95250958175,2909.42005142975,2469.88260847104,2284.5176487599,6171.7951771447,6375.92914323423,6411.07464015315,6794.90317035261,6748.70906862592,6768.96361388445,2317.12531823041,2282.06264262854,2391.03680297879,2396.2214286906,2427.33805157403,2292.18963238881,2298.66167347408,2308.50843466232,2306.66515398581,2309.79935357559,2423.62520019144,2422.56922096957,2412.6289373918,2467.80140810446,2478.50567931673,2495.27124118918,2291.80220097874,2426.64208541999,2373.65077897537,2415.1624809668,2435.09735387309,2509.1428497466,2318.29191653944,2401.75624723564,2463.45765178054,2408.69146486003,4598.03006199967,4657.46644767174,4824.31752804098,4658.26935671042,4797.81195587293,4660.57134027314,2472.70628503775
,80.5,2435.05972030462,2373.95262872459,2384.12179263259,2492.80182334201,2627.78130748601,2740.69091225756,2727.59555652563,2469.51524181461,2284.61942443666,5558.64062042935,5760.56851780893,5789.47258745056,6118.02045492762,6054.5927727209,6074.28967918214,2316.20986042101,2281.5782938091,2350.82009387509,2357.92083422804,2371.36323148371,2289.95193885372,2295.55171536072,2305.65117719629,2305.80611979993,2308.53130117302,2348.05649789285,2341.4434921007,2331.75313332701,2363.07684234631,2371.08404056607,2388.17783375603,2290.51131018157,2426.57931664557,2338.3671802802,2380.57025482287,2395.89584639419,2507.15520122613,2316.46060592228,2399.5594616403,2463.31336310675,2405.19504390762,4053.93215657881,4101.55911089982,4257.97304718551,4092.81794414859,4187.94035608547,4087.38466987792,2459.39621130326
,81,2432.57955461174,2344.69692495815,2358.27399969212,2453.16085105252,2526.21519274227,2582.86529435149,2591.79615226026,2469.5446829559,2284.73219120618,4867.44462281913,5057.25276110711,5078.2386356608,5353.25497496507,5278.12514839698,5297.14575691589,2315.62391346804,2281.28311608343,2319.50629002791,2327.32400623271,2327.81232272544,2287.69788422828,2293.00158677728,2303.01209504995,2304.94329053589,2307.50703011163,2317.78413925448,2310.10650694535,2301.71483646886,2321.87485277526,2328.56812797095,2345.85612861949,2289.61986988502,2426.35608476519,2317.67438124258,2359.32444888678,2371.47661034635,2505.37562881985,2314.99724853237,2397.30794743213,2462.77044615809,2402.16384676957,3609.23058862418,3641.49923789442,3788.63650117878,3645.96725272065,3707.04993842747,3640.43014293553,2452.40130105528
,81.5,2429.86223844252,2320.93909700361,2337.05912496335,2419.9867332669,2467.70438152019,2465.28526123893,2507.29937012725,2469.42890338976,2284.47528947703,4181.10316736758,4343.85490536181,4354.9809041044,4599.54703536631,4523.4671621622,4541.23223583955,2315.31971006412,2281.01253949422,2297.71865709908,2305.21778133598,2297.50512778305,2285.15149246122,2291.00076537782,2300.73941357653,2304.03833795744,2306.48215036096,2304.81910984065,2297.4205936464,2291.50621906314,2309.57184958371,2315.97110067461,2333.29042667093,2288.7913965865,2425.94764410678,2308.37522235466,2348.62055020886,2358.51468219246,2504.05802804065,2313.53384382235,2395.05640388614,2461.49877153584,2399.84120578648,3289.18180959889,3306.66008527397,3445.68267545725,3336.13275143537,3374.30559141659,3334.8332722179,2447.80949086682
,82,2426.84469816699,2303.58241032976,2321.00587273518,2393.03209101696,2439.43640455436,2384.86364146054,2457.88889596021,2469.22623191329,2283.95913417197,3598.40855949263,3724.5289667473,3723.84081160982,3953.94361543433,3884.44949065272,3900.84346650992,2314.50441372254,2280.81808694017,2284.3231115791,2290.79235906332,2279.20017294181,2282.94728229922,2289.23643628805,2298.4456832397,2303.45132679757,2305.72106767966,2295.68352331855,2289.35061683799,2284.91672031756,2304.60267578273,2311.28773693752,2328.95178685029,2287.81195822685,2425.89495284713,2305.33110783441,2344.19587457056,2352.86240100235,2502.69355201919,2312.09986193094,2392.9246086614,2460.31949912859,2397.51532941998,3086.31310453875,3091.97197901428,3224.11172085755,3144.9199289296,3170.06913708565,3148.66975128304,2444.09661338918
,82.5,2423.94474098827,2292.26974755738,2309.82593334475,2373.39903647958,2423.99105976995,2333.85368679772,2429.20786532153,2469.05493933184,2282.88555817763,3169.91167883024,3259.66145450823,3248.80044018225,3472.85633474791,3414.01580969219,3429.74256908161,2313.53338578316,2280.6008990462,2277.63195694716,2282.93257627966,2270.836988088,2280.76876322564,2287.73907021897,2296.11930212979,2302.96991203556,2305.07550993674,2287.84442956447,2282.53188874674,2279.63566650699,2300.6880674649,2308.01373362179,2325.59302113955,2286.93759688038,2425.60606157333,2303.0476789416,2341.29827563829,2348.79032262894,2501.0450832983,2310.41722392066,2391.19431796867,2459.27726377763,2394.87973002254,2971.29393151655,2969.19620251593,3095.73380084618,3037.60698969654,3056.06748868673,3045.09290548567,2440.9387404285
,83,2421.11304528067,2286.02584852719,2303.17171167167,2361.09269164656,2416.40595821746,2308.03033532194,2417.33255395661,2468.88132253319,2281.84920010246,2893.35079826474,2952.85819076292,2935.15562679312,3161.2064877269,3113.42277297079,3128.11695386107,2312.72363072826,2280.2059552221,2275.58220770498,2279.79620160006,2268.3558249478,2278.53764258541,2285.88156947498,2294.15499306099,2302.30014249911,2304.74731775463,2281.54872114696,2276.74460870138,2275.29139661339,2296.79867578431,2305.16284640971,2322.22787748762,2286.6576448687,2425.11093704001,2301.19891044634,2338.71651770925,2345.5734738295,2499.24768693344,2308.66663323018,2389.53224319146,2458.06087106105,2392.17986596574,2909.48839361137,2903.84278410253,3025.00080178496,2978.1050947622,2993.60723272674,2987.69629863614,2438.18297673601
,83.5,2418.07674416334,2282.80406944559,2299.44080319568,2354.31922521742,2414.40053964187,2298.45797555983,2415.14951119788,2468.02997055935,2280.77952063986,2745.23789572452,2783.3961770136,2761.76808702244,2992.00940118992,2953.34904589158,2967.1835273238,2311.62884708109,2279.44923457647,2274.24101518778,2278.20998156234,2267.07418298195,2276.23495724844,2283.74274693965,2292.45020199881,2301.68915949374,2304.2460853564,2276.5997616785,2272.12324693957,2271.63513525328,2292.85031429265,2302.2924341572,2318.58250972745,2286.16836137642,2424.56515511377,2299.59913416132,2336.2813230819,2342.97893033608,2497.6783065639,2306.40605259824,2388.0424548148,2456.98623525177,2389.86944085515,2870.17644767582,2864.05563608075,2979.56196205584,2937.36658786276,2951.6425837321,2947.29206239473,2435.59477977954
,84,2415.08287182109,2281.49351796135,2297.38147261455,2350.54159126508,2412.48600582384,2294.86945539601,2413.88991283417,2467.02181164091,2279.55097410634,2680.40669267698,2707.9736449594,2685.29914108395,2911.80628624747,2877.86611218789,2891.40854808253,2310.40615468534,2278.60252825144,2272.99540149255,2277.10248369694,2266.00055681374,2274.49305221223,2281.31840825789,2290.43461345693,2301.13215457114,2304.05692843169,2273.26661934409,2269.3973813984,2268.597986579,2289.22256322372,2299.65853039632,2314.93337433233,2285.61956887623,2423.85204222437,2298.59528965961,2334.21351140338,2341.03661498175,2495.9457857666,2304.41184817827,2386.77801864663,2456.5873911294,2387.52475304394,2833.09371539976,2827.85763879287,2937.22101151417,2896.07458367247,2909.22704122095,2905.48425936275,2432.89919751827
,84.5,2412.29652593076,2280.42310672358,2296.12835461809,2348.81556341282,2411.05272955802,2293.37462445521,2412.57333231538,2465.95824042329,2278.7790730013,2646.7257841531,2671.50992531116,2650.41680789772,2869.04610802377,2836.8071001912,2850.86427393897,2309.70213815757,2277.85284900605,2271.663940749,2276.39694731022,2265.02135475036,2272.94178104836,2279.13101282058,2288.78529581736,2300.18861625867,2303.58484343637,2270.9489855614,2267.39943826147,2266.87805694943,2285.70248735791,2296.82848986134,2311.0559777545,2285.06222787531,2423.0582602856,2298.11479467098,2332.62652880238,2339.31437989177,2494.37020454695,2302.80592103853,2385.86507146189,2456.2045514655,2385.35340369769,2790.71322306852,2786.41177078087,2889.27923333946,2847.88176717626,2858.73963337477,2855.84368577233,2430.32334049418
,85,2409.08166970114,2279.30676914251,2294.9492133421,2347.67442067641,2409.92727216487,2291.90491879997,2411.67181419732,2464.79976350768,2278.28512374133,2615.64050963273,2640.41950471561,2621.46917649326,2832.04742062901,2799.83367626813,2814.3099508651,2309.17194441159,2276.90271850291,2270.27135921219,2276.00287820526,2264.0692361623,2271.6952282424,2277.11693782397,2287.14317931383,2299.28219975785,2302.74144813393,2269.29820739559,2265.86183667309,2265.64418409333,2282.4872031453,2293.83805342573,2307.11388158865,2284.40583773143,2422.31205244481,2297.8600933086,2331.15399850973,2337.8321793417,2493.06617353222,2301.71701491072,2384.83414031078,2456.05225424512,2383.60341427637,2741.13339821827,2737.74181729759,2833.31983592416,2791.05487991889,2798.71777364497,2797.65418448584,2427.57182412748
,85.5,2405.52025468276,2277.94422330659,2293.57484768513,2346.49157270455,2408.23708686794,2290.52700221699,2410.39106851831,2463.42447150179,2277.49244920663,2582.81205527749,2607.6421310334,2591.14778504913,2791.89339650904,2759.54938706286,2774.59293013415,2308.65047139694,2275.99228809874,2268.83962590956,2275.45823667713,2263.14791295809,2271.18800804158,2275.77336315965,2285.53036054022,2298.39871355327,2301.77010178151,2267.8737869537,2264.73823335508,2264.95883899181,2279.55508999303,2290.83803966277,2303.530144751,2283.33708020336,2421.5450924279,2297.6198694965,2329.80166727508,2336.55058294071,2491.97003286767,2300.61270053226,2383.81034035121,2455.76041998736,2381.98785681661,2685.29103268661,2682.4929409869,2770.38584374597,2727.41845776535,2730.94309442637,2732.45499079777,2424.7186624145
,86,2402.1132672134,2276.80954646361,2292.42888175353,2345.22390188164,2406.8383613621,2289.65974835434,2409.39122670915,2462.58663510973,2276.61441748,2547.94362781418,2572.08943899839,2558.32999952123,2747.7690239686,2714.99938477964,2731.07112471395,2308.16446676583,2275.32968903076,2267.73883274942,2274.55328077741,2262.19224434046,2270.79623815992,2274.73022717228,2284.03511748061,2297.52757076769,2300.87157280469,2266.8160602661,2263.72960571598,2264.29749185816,2277.08745921658,2288.06495295897,2300.45764233699,2282.03785648412,2420.67591546273,2297.32009764508,2328.83650875304,2335.38755488918,2490.72639108627,2300.2261706443,2382.81252459531,2455.54864843221,2380.49504560029,2626.31681028822,2623.37848231393,2703.83459015582,2660.52323541793,2659.3294104253,2665.07130034631,2421.96255276669
,86.5,2398.73084636092,2275.87542216954,2291.35210568117,2344.15405157293,2406.02959907865,2288.72652666753,2408.53775428551,2461.97916009319,2275.92113745159,2510.91274482827,2533.60801286663,2522.91353104866,2699.21252734286,2665.58150145807,2683.01156825439,2308.14860627436,2274.84343221291,2266.65984218233,2273.81466598407,2261.3698313856,2270.37320050126,2274.15095176584,2282.99539061941,2296.69717529562,2299.8124905458,2265.82277681496,2262.35380406478,2263.86880174005,2274.76420060973,2285.6306706558,2298.23801605945,2281.08792175773,2419.97936495787,2296.76516683738,2328.24735238204,2334.50283492052,2489.66486802141,2300.06381836187,2382.02671418834,2454.90819368566,2379.1060315634,2569.60665598718,2565.70079088079,2639.23324388895,2596.57024569456,2590.77633919322,2601.46240055381,2419.0496601139
,87,2395.40545546793,2275.24015783731,2290.535755995,2343.19470832195,2405.34881138673,2287.83453034533,2408.01037420192,2461.72555947316,2275.28797151343,2471.98334018365,2492.9474932013,2485.3178335182,2647.02604636509,2612.42331924383,2630.74133632094,2307.96158224455,2274.23183051256,2265.94273115853,2272.86505089543,2260.62915759148,2269.86793084737,2273.68654733165,2282.25227805097,2296.24338026585,2299.33598544763,2264.89863847861,2261.11699441736,2263.19699459258,2273.3164158536,2283.74541137338,2296.52854862302,2280.40205682714,2419.07065985079,2295.81002780068,2327.76040414198,2333.96314616526,2488.57619547703,2299.39816755683,2381.32734780316,2453.9583835236,2377.83916142032,2519.85604655595,2514.82554056304,2581.79613314396,2540.884613127,2530.96809816928,2547.00338214545,2416.29989127247
,87.5,2392.56807480328,2274.59780308297,2289.63292395024,2342.34490231435,2404.53315182014,2287.34426630451,2406.95386318268,2461.31553435507,2274.69811196463,2432.98809104586,2451.54164031526,2447.38872533054,2593.06916428288,2557.96358552604,2577.40441435773,2307.60396452689,2273.89375282332,2265.55382714199,2271.8316581113,2259.57448979094,2269.22147970766,2273.14352022569,2281.64606380213,2295.92275796922,2299.16248077173,2264.14928620619,2259.96457455599,2262.26687171765,2272.20214662667,2282.34870200427,2295.34805308947,2279.85573678973,2418.02656253532,2294.88354347585,2327.56535125829,2333.54249668903,2487.5113268386,2298.47097553093,2380.80008705673,2452.82057621957,2376.40070953283,2480.310774543,2473.59121537197,2534.93625946833,2497.13575016335,2483.81000255812,2504.87008846312,2413.86726160894
,88,2390.00584818947,2274.05029581023,2288.88433396485,2341.78275502757,2404.31471133292,2286.77799666276,2406.15141972266,2461.12640289174,2274.36127736306,2396.19010151784,2412.15283273005,2410.69078224306,2540.64775095159,2505.59949578204,2525.82735158239,2307.23023185229,2273.63999913317,2265.43007573818,2270.90521400533,2258.50380161937,2268.14106067438,2272.47457946624,2281.19295340661,2295.81521613781,2298.91615656846,2263.32032110827,2258.6762491392,2261.11048629254,2271.28312632385,2281.31906904742,2294.50154895398,2279.50942014896,2416.93429953586,2293.78915637867,2327.35891905132,2333.20346591083,2486.250102375,2297.88142790273,2380.17371260144,2452.05921152905,2375.03496446926,2451.18182309722,2443.06067582237,2499.61928433187,2465.57345627494,2449.66793110494,2475.29172431444,2411.67558398251
,88.5,2387.72344024963,2273.37378972776,2288.15754394669,2341.62128279525,2404.06223728567,2286.25293668509,2404.91873000292,2461.03194581902,2274.03995713816,2364.30214246253,2377.68567604222,2378.36423673061,2493.84367826354,2459.10554003474,2479.79400741812,2306.94029608559,2273.34647969042,2265.25659433663,2270.19980618627,2257.88266440153,2267.27267747309,2271.95933695551,2280.63543410952,2295.79775927602,2298.66480267368,2262.41064669406,2257.52158746307,2260.1119672023,2270.42113962092,2280.67645431972,2293.81191998705,2279.50390765205,2415.88685078056,2292.67076478964,2326.88249042849,2332.99968575208,2485.1025325735,2297.05031355558,2379.48292850042,2451.2696493367,2373.57849038806,2431.48022643121,2422.50985544999,2474.92386437814,2444.59742306516,2427.10191275129,2455.85332444869,2409.54718156337
,89,2385.50637878669,2272.47254140673,2287.48297288018,2341.44476895106,2403.60384228234,2285.77746551646,2403.29990980599,2460.75896803938,2273.72620125861,2338.98266104603,2350.32785095931,2352.53942533997,2455.98343823463,2421.9911846972,2442.568847527,2306.27471258274,2273.32481600125,2265.1715966161,2269.2959355994,2257.42096573949,2266.33876519592,2271.27505456199,2280.01501515193,2295.87187724193,2298.23384171081,2261.71185229926,2256.62098949098,2259.100485846,2269.87097641174,2279.89108238888,2292.7755919602,2279.17316873732,2414.88947988113,2291.57038265855,2326.11350682577,2332.68412095894,2483.75744820051,2295.87199170441,2378.53372059624,2450.28475858534,2372.17839820549,2418.42735062411,2408.93422696439,2457.94056148995,2431.11424676989,2412.44458856042,2443.38852354419,2408.17153982187
,89.5,2383.30369591108,2271.65232863051,2286.42544087688,2341.05665886944,2402.60528596392,2285.43096684317,2401.77006834533,2459.95793127651,2273.06574235183,2321.05487699482,2330.58457105195,2333.65807678271,2428.09834296953,2394.74844256086,2415.37873263844,2305.54206531157,2273.12881730833,2265.05306036472,2268.73963179986,2256.6877271231,2265.56902374806,2270.81581295238,2279.01379431567,2295.50469434879,2297.42201748588,2261.10361314179,2255.76788243428,2258.17851925729,2268.9393583264,2279.05280357999,2291.62542081618,2278.49942320333,2414.03521318328,2290.67931280101,2325.36880952553,2331.96143091125,2482.36780984145,2295.18683382848,2377.38384616686,2449.25484090215,2370.905645188,2408.93159518541,2399.23732545457,2445.37900570745,2421.74322958987,2402.59779926762,2434.93271724199,2406.75035374602
,90,2380.82424357519,2270.66356847162,2285.62398495715,2340.78112193318,2401.59632604131,2284.7714068842,2400.56462948716,2459.1301513191,2272.27142731117,2309.24464213003,2317.83861303984,2320.95367200669,2409.25202375997,2376.22287246144,2396.54686506207,2305.00711616773,2272.77849467162,2264.64824146841,2268.38890901272,2256.33563628286,2264.95980275862,2270.09930718408,2278.29600507178,2295.00735100554,2296.62868208046,2260.41720140133,2255.31378753092,2257.37498386498,2268.10088652494,2278.04647883826,2290.39711529748,2277.80320279388,2413.44223398154,2289.7715009906,2324.18491717225,2331.25722945333,2480.91574477696,2294.63274255285,2375.98181722461,2448.17244534529,2370.10912759814,2401.03447405202,2391.76551964558,2435.13931278767,2414.19789891757,2394.84583080237,2428.01818806018,2405.48534491755
,90.5,2378.33282712315,2269.73585760349,2285.00548811252,2340.43051924966,2400.18384332552,2284.47509707882,2399.43963133477,2458.24986320306,2271.64170880839,2302.07433142167,2310.1514565736,2313.16620579973,2397.535829493,2364.01032166813,2384.65486716392,2304.48435179657,2272.35045939909,2264.01701574754,2267.95892281812,2256.19439350178,2264.18365402322,2269.35087878629,2277.4559115855,2294.23206009661,2295.68781166359,2259.83076159245,2255.10419535414,2256.63835098955,2267.36082408948,2276.75966717785,2289.02861791675,2276.76497364656,2413.06530326389,2289.1286184549,2322.9549141845,2330.22940988064,2479.53097935339,2293.72031850223,2374.6387533572,2446.7905708495,2369.3710438506,2394.17358372576,2385.41873305828,2425.98319554916,2407.4502048152,2388.03339640717,2421.71735913161,2404.30609886997
,91,2375.66755199428,2268.80135199179,2284.2619736736,2339.74466722165,2398.55807432498,2283.81993630332,2398.72407566764,2457.00067866639,2271.12395186091,2297.5619104159,2305.27781859765,2308.07920614052,2389.47525002212,2355.77131619338,2376.69281518049,2303.74358657183,2271.83477785442,2263.22982402299,2267.52428856277,2255.58761690102,2263.39653939962,2268.17898190303,2276.73780741911,2293.10949511628,2294.52527632003,2259.16763618322,2254.90631764129,2255.63858799244,2266.77534266878,2275.14767031293,2287.41639606583,2275.46880586601,2412.59541251165,2288.45425116013,2321.99567078434,2329.04188724928,2477.92711728403,2292.65660479055,2373.3167512879,2444.95784173733,2368.87317512158,2387.49426751346,2379.2929498568,2416.84381204713,2401.20521032917,2381.19757432108,2415.41058249316,2403.37970558319
,91.5,2372.92934365029,2267.86848922545,2283.68453284165,2338.90071209453,2396.83196044844,2283.12752972144,2398.38216065809,2455.7788008692,2270.68823002816,2294.32198729883,2301.6730787134,2304.27102602406,2383.15397723823,2349.22480897963,2370.85317859923,2302.78115527423,2270.68541644904,2262.37962960459,2267.24262015829,2254.66404637343,2262.58062293773,2267.05759539905,2276.14060726011,2291.43635125504,2293.50737646578,2258.17253423877,2254.38745378397,2254.69409254134,2266.04650430037,2273.84893165022,2285.94144782114,2273.9652198892,2412.09819323897,2287.66702154705,2320.87569694342,2327.60588680686,2476.45936208618,2291.77843192683,2371.83509736894,2443.43988104584,2368.18830453274,2380.8436165393,2373.68921849653,2407.43793822355,2395.29158097196,2374.40830027211,2409.1513489411,2402.39603466089
,92,2370.0930121665,2266.76336413286,2283.2773750769,2337.6615859117,2395.53150146451,2282.39725522345,2397.8042211874,2454.77551996941,2270.21157561785,2291.30930738099,2298.45741007721,2301.08575149371,2377.14360050681,2343.52777956721,2365.7757265136,2301.86337748687,2269.9759448586,2261.34455219089,2266.77860850657,2254.10158173282,2261.56713412395,2265.51539423007,2275.87028368036,2290.16312019481,2292.5247124385,2257.31199661128,2253.92539619856,2253.59304722376,2265.25941527129,2272.54449336502,2284.60683884676,2272.81792948038,2411.4874093475,2287.09002160036,2319.36533166368,2326.56668076914,2475.16655077259,2290.59448850026,2370.69503536958,2442.15359441302,2367.42933995153,2374.34825354879,2368.47930808919,2397.8989793341,2389.47067460363,2367.38131107054,2402.64121966105,2401.64362920168
,92.5,2367.13331018223,2265.95936090088,2282.8397335391,2336.04153975987,2394.26513778535,2281.65070875122,2397.18998580389,2454.19206901964,2269.81008458693,2288.36979064144,2295.33799507559,2298.25214735971,2371.21487399394,2337.97812097538,2360.96329516912,2300.79060038775,2269.39729300537,2260.53860185325,2265.88794136928,2253.29587736086,2260.29667495848,2264.41092831477,2275.43546744715,2288.73326176841,2291.31457184086,2256.66373826918,2253.46909781147,2252.66696691051,2264.27685299939,2271.49125658448,2283.41676546949,2271.68696882597,2410.58543327747,2286.16210164181,2317.99743800938,2325.53798546699,2474.02446140625,2289.42100059036,2369.47511304134,2440.97602413212,2366.03345511371,2367.62087685982,2363.02005418036,2387.90696238355,2383.59800231393,2360.26051863742,2395.89650354272,2400.47556069657
,93,2364.15004288594,2265.06552401264,2282.18874988678,2334.25752014591,2393.265161479,2280.54260820071,2396.3171750508,2453.35468832488,2268.95454072074,2285.62006379138,2292.34794176452,2295.46329608853,2365.12973527039,2332.77388406822,2355.87625332537,2299.69520542365,2268.9279394887,2259.79832940158,2264.99673709149,2252.16592303876,2259.38562614772,2263.20449619224,2275.24025441737,2287.47417806468,2290.57464601554,2256.15471403898,2252.83627171084,2251.88586161689,2263.28376368915,2270.78008924635,2282.26661458383,2270.77983923854,2409.40386047629,2284.9099776821,2316.90380503375,2324.93651039213,2473.06512039398,2288.47561132011,2368.34918770698,2439.83095800376,2364.9080883277,2360.73866962091,2357.12852547615,2377.4266524378,2377.48587507909,2353.09897941111,2389.15351542837,2399.63898123378
,93.5,2361.09445582095,2264.4680317713,2281.85265324474,2332.50726152547,2392.58145454947,2280.00775602017,2395.43581454182,2452.77532398781,2267.94533248578,2282.85135038207,2290.05117471987,2293.13695796269,2359.76811167102,2328.00453437121,2350.93239892546,2299.15475861836,2268.85767936766,2259.46362501332,2263.95656012711,2251.25124778286,2258.29534809417,2262.22474121862,2275.13555318953,2286.84587956532,2290.30997657237,2256.15935319286,2252.74562744272,2251.52507452115,2262.14729511699,2270.32270408865,2281.55324516978,2270.41493259566,2408.31064744231,2283.76859945872,2315.47432082377,2324.47003450068,2472.55931569795,2287.70940259809,2367.4258230325,2439.23155465463,2363.59205765346,2353.78164979626,2351.23663268676,2366.82311916443,2371.09308629753,2346.15869486919,2382.51451066763,2398.84431294717
,94,2358.1649834825,2264.1611918228,2281.75095490454,2331.43367504873,2391.80434358868,2279.68274022591,2394.27508968254,2451.82169699877,2266.42363087877,2280.59853651934,2288.38400834287,2290.79449388232,2354.83630317875,2323.33684302525,2345.82848764257,2299.08457546513,2268.93796643962,2259.07288076626,2262.88148452,2250.41780729795,2257.60606353478,2261.24393210429,2275.00611804824,2287.33650673587,2290.51424519152,2255.89999528114,2252.02572454731,2251.29311791481,2261.07540494357,2269.71202472562,2280.52196514894,2269.75755515712,2406.78819540394,2282.27762106478,2315.14149719153,2323.97692402322,2472.07553394877,2287.1289513418,2366.0156751125,2438.60937152669,2362.6137689993,2346.42134662206,2344.88275538865,2355.95640600681,2364.02508852502,2339.15805085338,2375.92800773103,2398.15422284626
,94.5,2355.23607663627,2263.88439013732,2281.55171887783,2330.41531771955,2391.07425975316,2279.27813117212,2393.14807056491,2450.85838209633,2264.89733458302,2278.32081506585,2286.8434952604,2288.49031089178,2349.97802607121,2318.59145249572,2340.36419448484,2299.05206352773,2269.01452820656,2258.87452027687,2261.68674387217,2249.27007108976,2257.00500171522,2260.31217252751,2274.89912776197,2287.65053293159,2290.92179455128,2255.85022451167,2251.5743976391,2251.28685069706,2260.12684560241,2269.29495440901,2279.61803977517,2269.22881804917,2405.29850891735,2280.53527560915,2314.88427915225,2323.62539959298,2471.66370586995,2286.68640411086,2364.62156312787,2437.94489783283,2361.78470809004,2339.08824577151,2338.15473032184,2344.95187347535,2356.8723078225,2332.34238926906,2369.440137658,2397.5859204258
