"gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CELE_C36C5.7",1.37098973062632,3.43565486787878,3.74144008070241,0.918270717630677,0.35847715359409,NA
"CELE_C36C5.9",4.87713895282539,3.02598079367555,3.27421629447091,0.924184757978712,0.355390129970113,NA
"CELE_C36C5.11",0.776415253369769,0,3.81692887974342,0,1,NA
"CELE_C36C5.5",1411.01786653783,0.233651635629622,0.443297835908575,0.527075967223558,0.598140835187554,0.884289242478452
"CELE_C36C5.12",571.213226341447,0.626300583447846,0.382389961889975,1.63785832753646,0.101451250778863,0.533104885135629
"CELE_C36C5.14",209.79645243984,-0.0785851305157047,0.626074384537039,-0.125520437278097,0.900111546383184,0.977739693438962
"CELE_C36C5.15",111.934840850537,0.276744301310705,0.6486412755506,0.426652314217578,0.669632587915976,0.908840784013435
"CELE_C36C5.2",1.55727583284689,3.3298867546547,3.70975135844217,0.897603756401888,0.369396835684825,NA
"CELE_Y73C8B.4",30.8740011578322,0.695095759249553,1.14214004137331,0.608590657949241,0.542795798227865,0.858045232053022
"CELE_Y73C8B.3",346.903627428147,0.485498739511448,0.26445588353391,1.83584019014346,0.0663812955147957,0.468272624645801
"CELE_Y73C8B.2",372.409603470742,-0.0818352732290917,0.289725858110754,-0.282457609281835,0.77759264660648,0.941511399138279
"CELE_Y73C8B.9",185.768686334322,0.14423001525886,0.439893874485464,0.327874570719047,0.743006501490652,0.929694157158671
"CELE_Y73C8B.1",785.175881387684,0.022817497645924,0.285930121613646,0.0798009580702921,0.936395562326336,0.985600594741977
"CELE_Y73C8B.5",9.20873048534602,-1.0197575122947,1.68368292621195,-0.605670756897804,0.544733406386155,0.859043128064812
"CELE_K08D9.4",426.713471889541,-0.213782424971,0.287032778451347,-0.744801433914408,0.456391767933724,0.81976729416025
"CELE_Y73C8B.6",16.7941459134672,1.65291527816102,1.14670387233271,1.44144911170357,0.14945784409175,0.595179704939566
"CELE_K08D9.3",106.124802237459,-0.0621668483417383,0.472955393340297,-0.131443364886228,0.89542458600486,0.977164473008128
"CELE_T28A11.12",2.42119684260885,-0.234966107179939,3.59619738310904,-0.0653373778323598,0.94790538270371,NA
"CELE_T28A11.11",49.6727568659193,-0.23629474507567,0.582949947599304,-0.405343110585696,0.685225321782755,0.911892603093197
"CELE_T28A11.10",2.56483588669257,-2.47880062261561,3.61799430296504,-0.685131156946314,NA,NA
"CELE_T28A11.24",2.42437356811563,-3.19832423955326,3.6448929573216,-0.877480978729072,NA,NA
"CELE_T28A11.13",2.32546937658555,1.55426011870519,3.60348115586591,0.431321838932081,0.666234373090506,NA
"CELE_T28A11.8",1.77904352031601,1.53564354173067,3.50680374615848,0.437904043935418,0.661455844012992,NA
"CELE_T28A11.22",13.2388189995922,0.716887382965453,1.88928420027898,0.379449202433173,0.704354319229287,0.918411894803967
"CELE_T28A11.16",410.661752835322,0.0839993960278779,0.307302404629634,0.273344415020492,0.784588476556605,0.944565310773118
"CELE_T28A11.6",70.9471676510016,0.0161359909223692,0.537351094567216,0.0300287671980368,0.976044110604989,0.99424350684321
"CELE_T28A11.17",25.5837083023784,0.449507242406903,1.00335381972134,0.448004715357284,0.654149793529016,0.904200155844722
"CELE_T28A11.18",17.2336924046806,-0.610031083419151,1.03028271209715,-0.592100669317674,0.553783178762514,0.862525162588476
"CELE_T28A11.19",325.271222694939,0.597349372524494,0.441000885816776,1.35453100376011,0.175567028960107,0.623448728481105
"CELE_T28A11.5",48.874221443236,-0.567250789709518,0.730618908814883,-0.776397630646653,0.437514243195626,0.807985973056303
"CELE_T28A11.20",42.6720384744351,-0.962753207834277,1.07398046371689,-0.896434563159862,0.370020714537361,0.770604545430044
"CELE_T28A11.4",72.6732227284691,0.591088832915782,0.825015057321768,0.716458236331617,0.473708446608822,0.829015602566361
"CELE_T28A11.3",20.0819701853815,0.017745680013621,1.24790428557683,0.0142203855045006,0.98865415635013,0.997251650764521
"CELE_T28A11.21",239.113264880781,-1.10564736912381,0.365907261913589,-3.0216600876998,0.00251392669784696,0.128888413622263
"CELE_T28A11.2",4466.21535562127,0.691307729832548,0.339276776595641,2.037592247749,0.041590727969115,0.399041431519099
"CELE_T28A11.25",76.5242001635787,-0.993746626191975,0.416916346559348,-2.38356359589397,0.0171459216368941,0.298444841368498
"CELE_T28A11.1",2.66744690111841,0.0956266491110372,3.21071617492746,0.0297835884273382,0.976239647498631,NA
"CELE_F35F10.5",217.065099729468,-0.427458301257625,0.316684947372731,-1.34979039832454,0.177083225615695,0.625272629279212
"CELE_F35F10.7",79.0995403835795,0.866070699871679,0.560874355271576,1.54414387417005,0.122553482079692,0.560971988112392
"CELE_F35F10.6",243.523598676221,0.54619420838915,0.34986997390851,1.5611348475762,0.118491937456021,0.554204724055221
"CELE_F35F10.4",75.0205241509968,0.404918125956789,0.528641376799094,0.765959956461515,0.443700129040089,0.811193460221308
"CELE_F35F10.15",2.00682755582371,1.08116683948972,2.38279827409682,0.453738300569956,0.650017196523123,NA
"CELE_F35F10.11",359.096401373656,0.276149146298959,0.31465645654766,0.877621102483658,0.380149373454818,0.776480132414781
"CELE_F35F10.12",236.732700899117,-0.309618403502792,0.338172840835092,-0.915562594376925,0.359896357933698,0.763527454300186
"CELE_F35F10.1",393.641333757558,-0.698372769596305,0.278300824283648,-2.50941682042779,0.01209306928484,0.259632939689305
"CELE_F35F10.13",48.1430884494517,-0.927344808651503,0.78296396387587,-1.18440292457511,0.236253603077,0.680188409458569
"CELE_F35F10.14",10.2148908202363,1.62955672280942,1.3356862727902,1.22001457678032,0.222459349086851,0.669819674262727
"CELE_C17B7.14",6.6814932287231,1.12640289265223,1.64145767766929,0.686221099682332,0.492573694330456,0.835435140985218
"CELE_C17B7.8",20.4795864179547,0.430995570262336,0.832924658555826,0.517448446069085,0.604843148360254,0.886310568926143
"CELE_C17B7.5",33.6508480861866,0.461036801194989,0.797439988523167,0.578146077234996,0.5631655006294,0.868297119775916
"CELE_C17B7.4",369.861991132184,0.632529850620973,0.350073688857341,1.8068477316464,0.0707860240628783,0.477964534360613
"CELE_C17B7.10",247.951383724696,0.82892327705824,0.328989901133696,2.51960097924519,0.0117487935535074,0.256819129445249
"CELE_C17B7.3",39.3480850630086,0.278286843062475,0.601313353758992,0.462798375128076,0.643508896037084,0.901715927534371
"CELE_C17B7.11",226.7556994103,-0.360244839871241,0.38091860842128,-0.945726546057381,0.34428807905532,0.754087649582924
"CELE_C17B7.2",185.718114200815,0.653292091978295,0.539553866751345,1.21080050062799,0.225971873286565,0.67426702173455
"CELE_C17B7.15",141.151486761665,0.188153872928281,0.424476973456505,0.443260493958362,0.657577327406634,0.905759601091607
"CELE_C17B7.1",2.02395091936113,3.05556348224319,3.7212051543136,0.82112201707052,0.41157677014331,NA
