,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,60,2.31745082248426,8.48567639099747,2.58923634167036,-5.61603407902294,-1.3189196160663,-5.08013027044103,-5.85445924256919,-13.9483690726224,-5.94285474651156,-18.5687387818216,-4.17620844176645,0.259849052482991,-10.755987334295,-8.52966342826767,-6.89982282744904,-9.13544227485545,-10.3255458042095,-37.6947082113934,-9.1685303565007,-25.0542409751558,-33.2126454534066,-27.1375118391557,-14.0587279570616,-8.93644214048027,16.1960097939675,11.7016641937394,9.23619692594343,6.8880199405944,7.27801216034072,4.65828030814077,3.86754936439365,-9.67353382682518,-17.9098210775232,-7.96155771500639,-12.8371718752267,-4.25995634947503,13.7905810863442,22.0751263649288,27.3554720127238,30.7625223697271,23.6712562118314,22.4766147251098,11.3106470682442,7.20365967464136,6.18612595443619,17.8067337824909,13.8451853527831,19.9073867894592,14.0103290689578,5.26101534713553,12.4265979919851,14.9112804366932,-0.192611746665534,9.22008320848522,-11.428262870895,-0.0348920363580874,-8.98887243840431,-11.8337411302396,-12.6477059765009,6.4459364210727,17.7431926519544,17.7357887225264,11.2315550381502,23.6843198292215,14.8655949806155,3.58656270709844,8.14577378183594,-7.47759000234123,6.96465665978417,-5.93127313724926,3.7827798839046,13.4916475085795,0.172092436610683,-0.277129360354081,-0.441201968039991,-0.47496926359139,-0.247977378678058,-0.636510073724025,-0.280113975303948,-0.429196870696558,0.0677996510799517,-0.551979542424249,-0.601955366626157,-0.350204171091491,-0.38438585479912,-0.443333557763367,-0.310207354401825,-0.476760417843821,-0.422105563187699,-0.195643968050206,-0.025728684726289,-0.0802688709631525,-0.130530790936348,0.0419601576739979,-0.549457873682343,-0.185624151565378
,60.5,5.02114344871802,18.3856321804938,5.61001207362096,-12.1680738378825,-2.85765916814626,-11.0069489192881,-12.6846616922348,-30.2214663240131,-12.8761852841092,-40.2322673606129,-9.0484516238289,0.563006280379682,-23.3046392243077,-18.4809374279146,-14.9496161261425,-19.7934582621863,-22.3720159091213,-81.6718677913518,-19.8651491057512,-54.2841887795046,-71.9607318157127,-58.7979423181732,-30.460577240302,-19.3622913043739,35.0913545535971,25.3536057531014,20.011760006211,14.9240432046201,15.7690263474065,10.0929406676375,8.37969028952193,-20.9593232914538,-38.8046123346339,-17.2500417158451,-27.8138723963236,-9.22990542385969,29.8795923537432,47.829440457346,59.2701893609008,66.6521318010746,51.2877217923019,48.6993319044057,24.5064019811957,15.607929295056,13.4032729012795,38.5812565287304,29.9979015976962,43.1326713771614,30.3557129827423,11.3988665854595,26.9242956493028,32.3077742794997,-0.417325451108127,19.9768469517167,-24.7612362202754,-0.0755994121086587,-19.4758902832091,-25.6397724488529,-27.4033629490852,13.9661955789929,38.4435840792339,38.4275422321432,24.3350359159929,51.3160262966485,32.2087891246661,7.77088586538207,17.6491765273117,-16.2014450050708,15.0900894295321,-12.8510917973745,8.19602308179356,29.2319029352548,0.372866945990211,-0.600446947433909,-0.955937597419847,-1.02910007111461,-0.537284320468871,-1.37910515973539,-0.606913613159008,-0.929926553175676,0.146899244006761,-1.19595567525261,-1.30423662769067,-0.758775704031166,-0.83283601873103,-0.960556041820496,-0.672115934537089,-1.03298090532815,-0.914562053573547,-0.423895264108523,-0.0557454835735598,-0.173915887086764,-0.282816713695752,0.0909136749596655,-1.19049205964541,-0.402185661724786
,61,4.63490164497216,16.9713527819961,5.17847268334435,-11.2320681580472,-2.63783923213487,-10.1602605408814,-11.70891848514,-27.896738145241,-11.8857094930238,-37.1374775636443,-8.35241688353449,0.519698104965869,-21.5119746685934,-17.0593268565365,-13.7996456549006,-18.2708845497123,-20.6510916084178,-75.3894164227863,-18.337060713003,-50.1084819503119,-66.4252909068116,-54.2750236783138,-28.1174559141268,-17.8728842809624,32.3920195879357,23.4033283874783,18.4723938518871,13.7760398811861,14.5560243206828,9.31656061628087,7.73509872879117,-19.3470676536497,-35.8196421550449,-15.9231154300091,-25.6743437504526,-8.51991269894575,27.5811621726862,44.1502527298578,54.7109440254467,61.5250447394517,47.342512423663,44.9532294502224,22.6212941364884,14.4073193492825,12.3722519088751,35.6134675649803,27.6903707055674,39.8147735789198,28.0206581379177,10.5220306942667,24.853195983972,29.8225608733842,-0.385223493329022,18.4401664169657,-22.8565257417943,-0.06978407271572,-17.9777448768066,-23.6674822604796,-25.295411953,12.8918728421472,35.4863853039083,35.4715774450569,22.4631100763011,47.3686396584465,29.7311899612287,7.17312541420074,16.2915475636723,-14.9551800046806,13.9293133195681,-11.8625462744994,7.5655597678076,26.9832950171565,0.344184873222162,-0.554258720708219,-0.882403936079868,-0.949938527183178,-0.495954757356344,-1.2730201474476,-0.560227950608748,-0.858393741392888,0.135599302160131,-1.10395908484855,-1.20391073325339,-0.700408342182186,-0.768771709597388,-0.88666711552662,-0.620414708803423,-0.953520835687527,-0.844211126375569,-0.391287936100639,-0.051457369452919,-0.160537741926646,-0.261061581873435,0.0839203153469157,-1.09891574736542,-0.371248303130585
,61.5,4.63490164498626,16.9713527819952,5.17847268335208,-11.2320681580538,-2.63783923214396,-10.1602605409023,-11.7089184851457,-27.8967381452319,-11.8857094930311,-37.1374775636552,-8.35241688353312,0.519698104966722,-21.5119746685984,-17.0593268565278,-13.7996456548988,-18.2708845497068,-20.6510916084044,-75.3894164227979,-18.3370607130039,-50.1084819503103,-66.4252909068055,-54.2750236782992,-28.1174559141177,-17.8728842809824,32.3920195879432,23.4033283874703,18.4723938519187,13.7760398811943,14.5560243206614,9.31656061628723,7.73509872879936,-19.3470676536413,-35.8196421550283,-15.923115430023,-25.6743437504526,-8.51991269894393,27.5811621726784,44.1502527298624,54.7109440254596,61.525044739443,47.3425124236658,44.9532294502214,22.6212941365002,14.4073193492891,12.3722519088878,35.6134675649846,27.690370705561,39.8147735789196,28.0206581379298,10.5220306942458,24.8531959840052,29.8225608733915,-0.385223493317199,18.4401664169691,-22.8565257418031,-0.0697840727266339,-17.9777448768127,-23.6674822604768,-25.2954119529688,12.8918728421486,35.4863853039024,35.4715774450851,22.4631100763006,47.3686396584408,29.7311899612132,7.17312541418005,16.2915475636673,-14.9551800046929,13.9293133195581,-11.8625462745183,7.5655597678367,26.9832950171472,0.344184873216932,-0.554258720704979,-0.882403936087826,-0.949938527188181,-0.495954757356458,-1.27302014744618,-0.56022795060511,-0.858393741387715,0.13559930215871,-1.1039590848502,-1.2039107332543,-0.700408342189064,-0.768771709602163,-0.88666711552878,-0.620414708810301,-0.953520835695315,-0.844211126370567,-0.391287936102117,-0.0514573694492242,-0.160537741925452,-0.261061581871161,0.0839203153518042,-1.09891574736491,-0.371248303131438
,62,4.63490164486279,16.9713527819983,5.17847268327159,-11.2320681579909,-2.63783923206279,-10.1602605407286,-11.7089184850836,-27.8967381453172,-11.8857094929792,-37.1374775635577,-8.35241688353153,0.519698104958309,-21.5119746685477,-17.0593268565756,-13.7996456549049,-18.27088454974,-20.6510916085158,-75.389416422697,-18.3370607129925,-50.1084819503294,-66.4252909068696,-54.2750236784136,-28.117455914178,-17.8728842808182,32.3920195878895,23.4033283875276,18.4723938516659,13.7760398811492,14.5560243208174,9.3165606162363,7.73509872872137,-19.3470676537022,-35.8196421551586,-15.9231154299227,-25.6743437504463,-8.51991269896462,27.5811621727478,44.150252729826,54.7109440253748,61.5250447395119,47.3425124236503,44.9532294502083,22.6212941364097,14.4073193492404,12.3722519087607,35.613467564946,27.6903707056103,39.8147735789153,28.0206581378359,10.522030694417,24.853195983723,29.8225608733419,-0.385223493407466,18.4401664169457,-22.8565257417279,-0.0697840726393224,-17.9777448767611,-23.667482260505,-25.2954119532219,12.8918728421252,35.486385303941,35.4715774448471,22.4631100763081,47.3686396584692,29.7311899613262,7.17312541432671,16.2915475637135,-14.9551800046008,13.9293133196381,-11.8625462743755,7.56555976760797,26.9832950172215,0.344184873253653,-0.554258720732946,-0.88240393602257,-0.949938527145548,-0.495954757357254,-1.2730201474601,-0.560227950630633,-0.85839374143444,0.135599302166327,-1.10395908483702,-1.20391073324129,-0.700408342136711,-0.768771709569137,-0.886667115511045,-0.620414708759029,-0.953520835630968,-0.844211126410585,-0.391287936090407,-0.051457369479408,-0.160537741934036,-0.261061581885826,0.0839203153164476,-1.09891574736429,-0.371248303124617
,62.5,3.88076186750095,16.3340323607786,4.21677587954264,-12.1397360638416,-3.6753327620479,-11.1416934327112,-12.7248098440714,-28.9648167058947,-12.4914501815786,-37.9423001914504,-9.86293490318621,0.527214071689684,-22.7987664429104,-18.4043979917694,-15.2907278975567,-19.8216950459355,-21.9686072153042,-76.4876524808567,-19.4854186194266,-50.9359060754593,-67.4172744896289,-55.2704221618562,-30.2964629556136,-19.627769568383,31.6686939639208,22.6130745431878,17.5907575191859,12.9042009293471,13.6195595050608,8.43744551969485,6.97405369598482,-19.9689320319744,-36.6104780244543,-16.5400126621157,-26.4067331674041,-9.39087354794651,26.7810532015308,43.4872615253375,53.9649652087355,60.7498039892789,46.5883565662109,44.168329080188,22.0427015425526,13.4820956676131,11.7231102130509,35.1071189931693,26.727608054952,39.1182593170738,27.2553490882651,9.51796061570985,23.9684529591671,28.6070559810296,-1.33459338647572,17.4734329331816,-23.8172494150629,-0.787553900800503,-18.7096732745651,-24.3151774091964,-25.9472082299642,11.8370949219766,34.7928341491925,34.5033965098551,21.7064584273071,45.9799301336261,28.5660390145611,6.26015315594827,15.3778240975423,-15.5224870512602,13.1298104430468,-12.5725137044824,6.6087790287088,25.9887032028403,0.432837180671072,-0.561805390619327,-0.899699531434635,-0.977028315004702,-0.492256434288436,-1.27591548623235,-0.61256648998318,-0.859493604155091,0.180947021318559,-1.16336336092172,-1.21546072733935,-0.664983176537362,-0.731545815857828,-0.895963933856706,-0.594776483731891,-0.947207162248844,-0.83053331374316,-0.394456441265334,-0.0376507306026497,-0.138745262906127,-0.270183491241085,0.081882814656467,-1.10565285423866,-0.410655623270543
,63,8.46414554125568,20.3336471030386,10.0476864592845,-6.59202376941334,2.71542719915487,-5.14435280619955,-6.49707630844,-22.5507864994145,-8.72904199531331,-32.8711956635489,-0.723902060381079,0.47863690222141,-14.932482372714,-10.2285233462965,-6.09472796241539,-10.191436460505,-13.8842767147096,-69.8606872825878,-12.3980556201482,-45.9614303561418,-61.4339968471729,-49.2419056270412,-17.2172488879182,-9.05969903892242,36.0617226795266,27.500135944515,23.0808174506142,18.2738500476969,19.4905438695348,13.9940717447726,11.7446170389308,-16.3069517797078,-31.9493974004174,-12.7166343787308,-22.0190571939941,-4.16233335302445,31.611101058146,47.5578404793403,58.5501808509262,65.6003056229056,51.2924416216538,48.9415746018137,25.5419253384678,18.9906511900226,15.6452275943359,38.1377554544301,32.5413573398178,43.345961832538,31.9748361938748,15.6630212901573,29.4565346641866,36.051840994149,4.52566400448427,23.3853108735618,-18.0316893911165,3.69261103604094,-14.2005212351085,-20.4461524371873,-22.1721375443753,18.2240793193487,39.1472109534641,40.4281340118234,26.366827538079,54.5551939958973,35.6853554333723,11.9024919252947,20.9930974631775,-12.1605615235169,18.1025245458113,-8.33115212259486,12.465125998908,32.2298505474837,-0.154465733743791,-0.544037192127462,-0.838763445947961,-0.811230318470621,-0.540296193588688,-1.29306933649798,-0.272937779679978,-0.846155713483142,-0.141161363262484,-0.803547996517523,-1.10114650924555,-0.916285163932798,-0.976172252084098,-0.815428608950128,-0.762624171094046,-1.046475637752,-0.935723012601045,-0.435133645842825,-0.146405541974673,-0.332295128394833,-0.207535456176458,0.119912359236309,-1.04726714124075,-0.130352630194352
,63.5,17.9489164650909,27.7344506133836,22.2885741198115,4.61676753930556,15.3564780481961,7.20501831991032,6.09984549069577,-8.53538568119825,-1.51740365837782,-23.7501058443866,18.569938969842,0.387516625681371,1.04934235869518,6.90900710531332,11.9870314824059,8.29219781700635,2.40794886652498,-55.763457338174,1.56810932795111,-35.4360790691235,-48.6293247987626,-36.9134555014361,11.4070141389675,13.7172704271832,45.3069127102024,37.0885398420342,33.4946093153358,28.938621932964,30.3674012675071,23.7896742248513,20.5021810702651,-7.71024484085933,-21.2525204619446,-5.5832819156501,-12.3890603875232,7.05689979167755,41.9353673959624,55.6486517181379,67.808982976848,74.583259224835,60.1733827128091,58.9462053677328,33.0253962303657,31.1974503773185,23.7311907284156,44.9148871342143,44.7950596991286,52.2693122110438,41.1596996230539,28.1676064544856,40.0784938448803,51.0893004880604,15.823943780636,35.4431465549274,-5.6750591000482,12.0542788475223,-5.44971582438052,-11.9796809639799,-12.8721774168212,31.6925572655289,47.0363069776024,52.4772156857375,35.6970698109631,71.2804408533761,50.1067178200458,22.8903255174832,32.2992228928931,-4.45345487049303,27.5808005199583,1.01526163240396,24.2883776713156,43.5502871266367,-0.988937677065337,-0.286273286262713,-0.263876569274657,-0.45321945617178,-0.39412077855502,-1.02745502820983,0.267970263853726,-0.929344416338722,-0.372102158863697,0.0274855106454197,-1.27161254958736,-1.11898488830212,-1.34159170903126,-0.885251537759927,-1.03527113157804,-0.722352538403527,-0.994353395196015,0.0346324521631232,-0.159836894546231,-0.123891615350885,-0.137796388397589,0.018181788790173,-1.09383384963485,0.134356444670573
,64,26.1880066501283,32.1271837077595,32.5897383791366,14.2258423251478,24.9792931676852,16.2054364682608,15.7231601757126,3.41821754071611,3.55953951491028,-17.6992136949905,35.3466370164074,0.453499504710919,13.9887451960935,20.2102836367901,25.6683929409269,21.2816094459158,14.6781719214505,-43.5052207319859,11.605629809116,-24.851605216403,-37.803059008633,-24.2348196252615,35.8604627291047,33.2471689184413,52.4093744881482,43.7171257504203,40.6843994475805,36.8444618125484,37.1628988735567,30.5253844791448,26.5292850715884,-0.0178436171729572,-10.1969533795107,0.969928842529498,-3.93254252452061,17.9963599036485,50.5368898962527,62.3632074761074,74.1288455860986,80.8933887429157,66.1220514883328,66.5196768896333,38.7921743665934,43.1704876710885,32.2696049706467,50.1371955945949,56.0709732448468,59.0212817415629,48.7830285992059,37.6783578429352,47.4200923243086,62.9706196105774,25.4296263908732,44.8204993392965,5.50709088399822,17.9933863676692,2.06910068469551,-3.82305355132985,-3.5588160879247,43.0002569411031,52.7267306895353,61.9435224908277,41.989086008402,84.2057150319431,62.3708714393078,31.1844209654864,40.2557304345412,2.3865814946214,34.1591036600807,9.62727066628872,33.7964018008686,51.826076782047,-1.18947469783416,0.217364480160313,-0.0617708549645499,-0.326805625045154,-0.37025371319254,-0.665887230209137,0.488157308665905,-0.618108748114025,-0.621366410981068,0.22522958852926,-1.42370527687365,-1.22727811325598,-1.4531515945211,-0.793966502464059,-1.02004832028149,-0.213564208788682,-0.683894127159363,0.447057261247267,0.0021576530244829,-0.3365533603926,-0.0714344821847703,-0.487378374598336,-1.06393617213143,-0.0369557015851001
,64.5,33.4018819924706,35.3060336393901,41.0797752137241,22.8509053416033,32.3393027122411,23.2618565025589,22.4608809213141,13.0437333506613,7.44734380095747,-13.5057498667436,49.3891767175785,0.469723390746481,25.1634280802373,30.1807826140248,36.988301757799,30.9601382697624,24.0799988239262,-30.5226794255746,19.4946801492308,-11.4543728318506,-27.1740251736048,-8.3667966353139,55.8603899872076,50.5961644679774,57.9262014738849,48.1860261035099,46.133605974903,42.4187781297953,41.8494369179371,35.8459923271439,31.6367739076782,7.42021762936429,1.66763655845853,9.99800234526379,4.06672346280538,29.608922243174,58.7034572491618,68.1599520049294,78.4912325669902,85.4359478061492,70.3016416056032,72.2775023179997,43.9745868764642,56.5821437454931,42.3471033894186,54.688843134549,68.0385308937587,64.7541106427711,55.7120420698045,45.553028356265,51.8457641368748,73.0475205883356,35.6140965547993,52.0813243006062,17.3665147963291,23.5465114217511,10.5260420352822,5.85165679735292,6.88924336731225,53.403397881689,57.9005389124948,68.5004004408149,46.4036584597411,95.2450503345788,72.9218211180914,38.1346202749378,46.23315745113,8.73130394955501,39.2325938666409,18.9220531309575,42.9156908544855,59.5182307041316,-1.84722790719542,0.654457719083325,-0.528709914539263,-0.333220563666998,-0.422372570719972,-0.533810920533995,0.553577793371517,-0.196378645409879,-1.29363460085091,-0.176241295794966,-1.11679776066234,-1.31004385506873,-1.59326068314107,-0.801219594051815,-0.846645459632441,-0.110799542859695,-0.695611567220851,0.182945529955532,-0.360129665362933,-0.847079780524155,-0.38658908506892,-0.9569052460281,-1.05882380989226,-0.463794602376822
